restaurant;address;country
Halal Roti;2345 8th Avenue;New York, NY, 10027
Hale & Hearty Soups;55 West 56th Street;New York, NY, 10019
Hale & Hearty Soups;49 West 42nd Street;New York, NY, 10036
Hale & Hearty Soups;55 Broad Street;New York, NY, 10004
Hale & Hearty Soups;Chelsea Mkt. 75 9th Avenue;New York, NY, 10011
Hale & Hearty Soups;685 2nd Avenue;New York, NY, 10016
Hale & Hearty Soups;Grand Central;New York, NY, 10017
Hale & Hearty Soups;30 Rockefeller Plaza;New York, NY, 10012
Hale & Hearty Soups;462 7th Avenue;New York, NY, 10018
Hale And Hearty Soups;75 9th Avenue;New York, NY, 10011
Hale And Hearty Soups;849 Lexington Avenue;New York, NY, 10021
Hale And Hearty Soups;22 East47th Street;New York, NY, 10017
Hallo Berlin;626 10th Avenue;New York, NY, 10036
Hallo Berlin Cart;West 54th Street;New York, NY, 10019
Hamachi Japanese Restaurant Sushi Bar;34 East 20th Street;New York, NY, 10003
Hampton Chutney Co.;68 Prince Street;New York, NY, 10012
Hampton Chutney Co.;464 Amsterdam Avenue;New York, NY, 10024
Hamptons Gourmet;755 9th Avenue;New York, NY, 10019
Han Bat;53 West 35th Street;New York, NY, 10001
Hana Sushi;211 7th Avenue;New York, NY, 10011
Hanami;525 6th Avenue;New York, NY, 10011
Hane Sushi on 20th;346 1st Avenue;New York, NY, 10009
Hane Sushi on 38th;581B 3rd Avenue;New York, NY, 10016
Hangawi;12 East 32nd Street;New York, NY, 10016
Hapon Japanese Restaurant;211 East 43rd Street;New York, NY, 10017
Happy Shabu Shabu;54 Canal Street;New York, NY, 10002
Harbour Caf;29 Peck Slip;New York, NY, 10038
Hard Rock Café;1501 Broadway;New York, NY, 10036
Harlem Grill;2247 Adam Clayton Powell Jr. Blvd.;New York, NY, 10027
Harlem Windows Restaurant;163 W 125th St;New York, NY, 10027
Harmony Palace;98 Mott Street;New York, NY, 10013
Harmony View Bar Grill;94 Mott Street;New York, NY, 10036
Harriet's Kitchen;502 Amsterdam Avenue at 84th Street;New York, NY, 10024
Harry's Burrito;241 Columbus Avenue at 71st Street;New York, NY, 10023
Harry's Burritos;76 West 3rd Street,;New York, NY, 10012
Harry's Cafe;1 Hanover Square;New York, NY, 10004
Harry's Houdini;18 Magical Wand;New York, NY, 10002
Haru Sake Bar;1327 3rd Avenue;New York, NY, 10017
Hasaki;210 East 9th Street;New York, NY, 10003
Hatsuhana;237 Park Avenue;New York, NY, 10017
Hatsuhana;17 East 48th Street;New York, NY, 10017
Havana Alma De Cuba;94 Christopher Street;New York, NY, 10014
Havana Central;22 East 17th Street;New York, NY, 10003
Havana Central;151 West 46th Street;New York, NY, 10036
Havana Central at The West End;2911 Broadway;New York, NY, 10025
Havana Chelsea (CLOSED);190 8th Avenue;New York, NY, 10011
Havana New York;27 West 38th Street;New York, NY, 10018
Havana Pies;219 East 23rd Street;New York, NY,
Haveli;100 2nd Avenue;New York, NY, 10003
Hawaii Sushi;1477 2nd Avenue;New York, NY, 10021
Hawaiian Tropic Zone;729 7th Avenue;New York, NY, 10036
Hay Wun Loy Restaurant;28 Pell Street;New York, NY, 10013
Health & Harmony;470 Hudson Street;New York, NY, 10014
Healthy Chelsea;248 West 23rd Street;New York, NY, 10011
Healthy Choice;341 7th Avenue;New York, NY, 10001
Heartbeat;149 East 49th Street At Lexington Avenue;New York, NY, 10017
Hearth;403 East 12th Street;New York, NY, 10009
Heartland Brewery;35 Union Square West;New York, NY, 10003
Heartland Brewery;Empire Streetate Bldg.;New York, NY, 10001
Heartland Brewery;93 South Street;New York, NY, 10038
Heartland Brewery;127 West 43rd Street;New York, NY, 10036
Heartland Brewery;1285 5th Avenue;New York, NY, 10019
Heartland Brewery Radio City;1285 6th Avenue;New York, NY, 10019
Heavenly Bamboo;10 East 39th Street;New York, NY, 10016
Heidelberg;1648 2nd Avenue;New York, NY, 10028
Heirloom;191 Orchard Street;New York, NY, 10002
Henry's Evergreen;1288 1st Avenuenear 70th Street;New York, NY, 10021
Herban Kitchen;290 Hudson Street at Spring Street;New York, NY,
Highline;835 Washington Street;New York, NY, 10014
Highpoint Gourmet;250 East 40th Street;New York, NY, 10016
Hip Hop Chow;129 2nd Avenue;New York, NY, 10003
Hiroshi Japanese Fusion;585 3rd Avenue;New York, NY, 10016
Hizen Japanese Restaurant;203 East 45TH Street;New York, NY, 10017
Hoi An;135 West Broadway;New York, NY, 10013
Hollywood Diner;574 6th Avenue;New York, NY, 10011
Holy Basil;149 2nd Avenue, 2nd fl;New York, NY, 10003
Holy Basil Thai Bar & Restaurant;149 2nd Avenue;New York, NY, 10003
Home;20 Cornelia Street;New York, NY, 10014
Home On 8th;391 8th Avenue;New York, NY, 10001
Homers;487 Amsterdam Avenue;New York, NY, 10024
Homes kitchen;22 East 21,st Street;New York, NY, 10010
Hon Wong Restaurant;224 Canal Street at Centre Street;New York, NY,
Hong Kong Seafood And Meat Market;75 Mulberry Street;New York, NY, 10013
Hong Kong Station;128 Hester Street;New York, NY, 10012
Hong Kong Supermarket;109 East Broadway;New York, NY, 10002
Honmura An;170 Mercer Street, 2nd fl.;New York, NY, 10012
Hoomoos Asli;100 Kenmare Street;New York, NY, 10012
Hoosmoos Asli;100 Kenmare Street;New York, NY, 10012
Hop Kee Restaurant;21 Mott Street;New York, NY, 10013
Horus Cafe;93 Avenue B;New York, NY, 10009
Hourglass Tavern;373 West 46TH Street;New York, NY, 10036
House Of Pita;32 West 48th Street;New York, NY, 10036
House Of Vegetarian;68 Mott Street;New York, NY, 10013
Houston's;Citigroup Ctr. 153 East 53rd Street;New York, NY, 10022
Houston's;NY Life Bldg.;New York, NY, 10016
Hudson Cafeteria;Hudson Hotel;New York, NY, 10019
Hudson Corner Cafe;570 Hudson Street;New York, NY, 10014
Hudson Diner;468 Hudson Street;New York, NY, 10014
Hudson Falafel;516 Hudson Street at Chrispopher Street;New York, NY, 10014
Hudson River Cafe;697 West 133rd Street;Harlem, NY, 10027
Hummus Place;109 St. Mark's Place;New York, NY, 10009
Hummus Place;99 MacDougal Street;New York, NY, 10012
Hunan 5th Avenue (CLOSED);323 5th Avenue;New York, NY, 10016
Hunan Balcony;2596 Broadway;New York, NY, 10025
Hunan Park;721 Columbus Avenue at 95th Street;New York, NY, 10025
Hunan Park;235 Columbus Avenue;New York, NY, 10023
Hundred Acres;38 Macdougal St., nr. Prince St.;New York, NY, 10012
Hurapan Kitchen;29 7th Avenue South;New York, NY, 10014
Hyo Dong Gak Inc.;51 West 35th Street;New York, NY, 10001
I Coppi;432 East 9th Street;New York, NY, 10009
I Tre Merli Bistro;183 West 10th Street;New York, NY, 10014
I Tre Merli Restaurant & Bar;463 West Broadway;New York, NY, 10012
I Trulli;122 East 27th Street;New York, NY, 10016
Ichiro;1694 2nd Avenue;New York, NY, 10128
Icon;West Court Hotel, 130 East 39th Street;New York, NY, 10016
Ideal Cheese Shop;942 1st Avenue at 52nd Street;New York, NY, 10022
Ideya;349 West Broadway;New York, NY, 10013
Ido Sushi;29 7th Avenue South;New York, NY, 10014
Iggy's Karaoke Bar & Grille;1452 2nd Avenue;New York, NY, 10021
Il Bagatto;192 East 2nd Street;New York, NY, 10009
Il Bastardo;191 7th Avenue;New York, NY, 10001
Il Brigante;214 Front Street;New York, NY, 10038
Il Buco;47 Bond Street;New York, NY, 10012
Il Campanello;47 Bond Street;New York, NY, 10001
Il Cantinori;32 East 10th Street;New York, NY, 10003
Il Corallo Trattoria;176 Prince Street;New York, NY, 10012
Il Cortile;125 Mulberry Street;New York, NY, 10013
Il Covo Dell'Est;210 Avenue A at 13th Street;New York, NY,
Il Fornaio;132A Mulberry Street;New York, NY, 10013
Il Giglio;81 Warren Street;New York, NY, 10007
Il Laboratorio Del Gelato;95 Orchard Street;New York, NY, 10002
Il Mattone;413 Greenwich Street;New York, NY, 10013
Il Melograno;501 W. 51st St.;New York, NY, 10019
Il Mulino;86 West 3rd Street;New York, NY, 10012
Il Nido;251 East 53rd Street;New York, NY, 10022
Il Palazzo;151 Mulberry Street;New York, NY, 10013
Il Postino;337 East 49th Street;New York, NY, 10017
Il Posto Accanto;190 East 2nd Street near Avenue B;New York, NY, 10009
Il Riccio;152 East 79th Street;New York, NY, 10021
Il Sogno Ristorante;222 East 39th Street;New York, NY, 10016
Il Valentino;Sutton Hotel, 330 East56th Street Near 1st Avenue;New York, NY, 10022
Ilo;Bryant Park Hotel, 40 West 40th Street;New York, NY, 10018
Imagine Bar & Grill;112 1st Avenue;New York, NY, 10003
Imperial Pizza;517 3RD Avenue;New York, NY, 10016
Impress Deli;401 East 34th Street;New York, NY, 10016
Inase Sushi Restaurant;1586 1st Avenue;New York, NY, 10028
Incredi Fusion;363 3rd Avenue;New York, NY, 10016
Indian Bread Co.;194 Bleecker Street;New York, NY, 10012
Indian Cafe;2791 Broadway;New York, NY, 10025
Indian Tanpura;564 Amsterdam Avenue;New York, NY, 10024
Indochine;430 Lafayette Street;New York, NY, 10003
Indus Valley;2636 Broadway;New York, NY, 10025
Industria Argentina;329 Greenwich Street;New York, NY, 10013
Inside;9 Jones Street;New York, NY, 10014
Integral Yoga Natural Foods;229 West 13th Street;New York, NY, 10013
Intermezzo;202 8th Avenue;New York, NY, 10011
Ipanema;13 West 46th Street;New York, NY, 10036
Ipn Deli;350 Greenwich Street;New York, NY, 10013
Iroha;152 West 49th Street;New York, NY, 10019
Iron Sushi;355 East 78th Street;New York, NY, 10021
Iron Sushi;440 3rd Avenue;New York, NY, 10016
Is Wine;225 East 5th Street;New York, NY, 10003
Ise Japanese Restaurant;58 West 56TH Street Streete 1;New York, NY, 10019
Ise Restaurant;56 Pine Street;New York, NY, 10005
Ise Restaurant Inc;151 East 49TH Street;New York, NY, 10017
Isis Seafood;171 Avenue A;New York, NY, 10009
Isla;39 Downing Street;New York, NY, 10014
Island Burgers And Shakes;766 9th Avenue;New York, NY, 10001
Isle;282 Bleecker Street;New York, NY, 10014
Isle Of Capri;1028 3rd Avenue;New York, NY, 10021
Isohama;1666 3rd Avenue;New York, NY, 10128
Isola;485 Columbus Avenue;New York, NY, 10025
Istanbul;310 West 14th Street;New York, NY, 10014
It's A Dominican Thing;144 West 19th Street;New York, NY, 10011
It's A Wrap;2012 Broadway;New York, NY, 10023
Italian Village Pizzeria;1526 1ST Avenue;New York, NY, 10021
Italian Wine Merchants;108 East 16th Street;New York, NY, 10003
Italianissimo Ristorante;307 East 84th Street;New York, NY, 10028
Ithaka;308 East 86th Street;New York, NY, 10028
Ithaka;48 Barrow Street;New York, NY, 10014
Ito En;822 Madison Avenue at 69th Street;New York, NY, 10021
Itzocan;1575 Lexington Avenue;New York, NY, 10029
Itzocan;438 East 9th Street;New York, NY, 10009
Ivo & Lulu;558 Broome Street;New York, NY, 10013
Ivy's Cafe;154 West 72nd Street;New York, NY, 10023
Iwasaki;1103 1st Avenue;New York, NY, 10021
Ixta;48 East 29th Street;New York, NY, 10016
Izakaya Ten;207 10th Avenue;New York, NY, 10011
Izu;9 East 13th Street;New York, NY, 10003
J G Melon;1291 3RD Avenue;New York, NY, 10021
J.G. Melon;1291 3rd Avenue;New York, NY, 10021
Jack;80 University Place;New York, NY, 10003
Jack's Luxury Oyster Bar;246 East 5th Street;New York, NY, 10003
Jackson Hole;521 3rd Avenue;New York, NY, 10016
Jacques;20 Prince Street;New York, NY, 10012
Jacques Brasserie;204-206 East 85th Street;New York, NY, 10028
Jacques-Imo's NYC;366 Columbus Avenue;New York, NY, 10023
Jaiya;396 3rd Avenue;New York, NY, 10016
Jaiya Thai;1569 3rd Avenue;New York, NY, 10128
Jalapeno Deli;1629 Lexington Avenue;New York, NY,
Jane;100 West Houston Street;New York, NY, 10012
Japonica;100 University Place;New York, NY, 10003
Jarnac Restaurant;328 West 12th Street;New York, NY, 10014
Jasmine;1619 2nd Avenue;New York, NY, 10028
Java'n' Jazz;868 Broadway;New York, NY, 10003
Jaya;90 Baxter Street;New York, NY, 10013
Jazz Standard;116 East 27th Street;New York, NY, 10016
Je' Bon Noodle House;15 St. Marks Place;New York, NY, 10003
Jean Claude;137 Sullivan Street;New York, NY, 10012
Jean Georges;Trump International Hotel;New York, NY, 10023
Jeeb;154 Orchard Street;New York, NY, 10002
Jefferson Grill;121 West 10th Street;New York, NY, 10011
Jekyll & Hyde Club;1409 6th Avenue;New York, NY, 10019
Jenny's Cafe;113 St Marks Place;New York, NY,
Jeoladdo;116 East 4th Street;New York, NY, 10003
Jerry's (CLOSED);101 Prince Street;New York, NY, 10012
Jerusalem Restaurant;2715 Broadway;New York, NY, 10025
Jewel Bako;239 East 5th Street;New York, NY, 10003
Jewel Bako Makimono;101 2nd Avenue;New York, NY, 10003
Jimmy's;43 East 7th Street;New York, NY, 10003
Jimmy's Downtown;400 East 57th Street;New York, NY, 10022
Jimmy's Uptown;2207 Adam Clayton Powell Jr. Blvd 7th Avenue at 131st Street;New York, NY,
Jing Du;1074 2nd Avenue;New York, NY, 10022
Jing Fong;20 Elizabeth Street;New York, NY, 10013
JoJo;160 East 64th Street;New York, NY, 10021
Jodie's Friends;22 West 8th Street;New York, NY, 10011
Joe;141 Waverly Place;New York, NY, 10014
Joe Hug Deli;361 3rd Avenue;New York, NY, 10016
Joe Jr.;482 6th Avenue;New York, NY, 10011
Joe's Ginger;113 Mott Street;New York, NY, 10013
Joe's Ginger;25 Pell Street;New York, NY, 10013
Joe's PIzza;233 Bleecker Street;New York, NY, 10014
Joe's Pizza;7 Carmine Street;New York, NY, 10014
Joe's Shanghai;9 Pell Street;New York, NY, 10013
Joe's Shanghai;24 West 56th Street;New York, NY, 10019
Joes Dairy;156 Sullivan Street;New York, NY, 10012
Joey Thai;17 East 31st Street;New York, NY, 10016
John Shanghai Restaurant Inc;144 West 46TH Street Streete 1;New York, NY, 10036
John and Tony's;1097 1st Avenue;New York, NY, 10021
John's Of 12Th Street;302 East 12th Street;New York, NY, 10003
John's Pizzeria;48 West 65th Street;New York, NY, 10023
John's Pizzeria;408 East 64th Street;New York, NY, 10021
John's Pizzeria;260 West 44th Street;New York, NY, 10036
Johnny Foxes Taphouse Grille;1546 2nd Avenue;New York, NY, 10028
Johnny Rockets;42 East 8TH Street;New York, NY, 10003
Johnny Utah's;25 West 51st Street;New York, NY, 10019
Johnys;124 West 25TH Street;New York, NY, 10001
Jon Vie Pastries & Cafe;492 5th Avenue;New York, NY, 10011
Jonez;41 Greenwich Avenue;New York, NY, 10014
Joseph's Restaurant;3 Hanover Square;New York, NY, 10004
Josephina;1900 Broadway;New York, NY, 10023
Josephs;1240 5th Avenue at 49th Street;New York, NY, 10020
Josie's;300 Amsterdam Avenue;New York, NY, 10023
Josie's;565 3rd Avenue;New York, NY, 10016
Joy Of India;127 East 28th Street;New York, NY, 10016
Juan Valdez Cafe;140 East 57th Street;New York, NY, 10022
Jubb's Longevity;508 East 12th Street;New York, NY, 10009
Jubilee 51;329 West 51st Street;New York, NY, 10019
Jubilee Marketplace;99 John Street;New York, NY, 10038
Judi's Restaurant;1505 Lexington Avenue;New York, NY, 10029
Juice Generation;2730 Broadway;New York, NY, 10025
Jules Bistro;65 St. Marks Place;New York, NY, 10003
Junior's;Grand Central;New York, NY, 10017
Junno's;64 Downing Street;New York, NY, 10014
Just Pickles;569 9th Avenue at 41st Street;New York, NY, 10036
K And D Bakery;143 A Mott Street;New York, NY, 10013
KR Space Food Market;34 West 32nd Street;New York, NY, 10001
Kabab Factory;101 Lexington Avenue;New York, NY, 10016
Kabab King Of New York;16 E, 23rd Street;New York, NY, 10010
Kahlua's Cafe;2117 3rd Avenue;New York, NY, 10029
Kai;822 Madison Avenue;New York, NY, 10021
Kai Kai Thai Bistro (CLOSED);131 Avenue A;New York, NY, 10009
Kaijou;21 South End Street;New York, NY, 10280
Kalustyans;123 Lexington Avenue;New York, NY, 10016
Kam Chueh;40 Bowery;New York, NY, 10013
Kam Man Market;200 Canal Street;New York, NY, 10013
Kami Sushi;1047 2nd Avenue;ew York, NY, 10022
Kampuchea Noodle Bar;78 Rivington Street;New York, NY, 10002
Kana Tapas Bar;324 Spring Street;New York, NY, 10013
Kang Suh;1250 Broadway;New York, NY, 10001
Kanoyama;175 2nd Avenue;New York, NY, 10003
Karahi Indian Cuisine;508 Broome Street;New York, NY, 10013
Karavas;108 7th Avenue South;New York, NY, 10014
Kashkaval;856 9th Avenue;New York, NY, 10019
Kashmir Tandoori;304 East 5th Street,;New York, NY, 10003
Katagiri;244 East 59th Street;New York, NY, 10022
Kate's Joint;58 Avenue B;New York, NY, 10009
Kati Roll Company;99 MacDougal Street;New York, NY, 10012
Katra;217 Bowery;New York, NY, 10002
Katz's Delicatessen;205 East Houston Street;New York, NY, 10002
Keats Restaurant;845 2nd Avenue;New York, NY, 10017
Kefi;222 W 79th St;New York, NY, 10024
Kellari Taverna;19 West 44th Street;New York, NY, 10036
Kelley & Ping;127 Greene Street;New York, NY, 10012
Kenka;25 St Marks Place;New York, NY, 10003
Keur Sokhna;225 West 116th Street;New York, NY, 10026
Khondoker Luncheonette;58 Kenmare Street;New York, NY, 10012
Khyber Pass;34 St. Mark's Place;New York, NY, 10003
Kiev;117 2nd Avenue at 7th Street;New York, NY,
Kikku;50 West 55th Street;New York, NY, 10019
Kin Khao;171 Spring Street;New York, NY, 10012
King Wah Bakery;25 East Broadway,;New York, NY, 10013
Kings' Carriage House;251 East 82nd Street;New York, NY, 10028
Kingswood;121 W 10th Street;New York, NY, 10011
Kinsale Tavern;1672 3rd Avenue;New York, NY, 10128
Kiran;94 Chambers Street;New York, NY, 10007
Kitaya;13 East 31st Street;New York, NY, 10016
Kitchen 22;36 East 22nd Street;New York, NY, 10010
Kitchen Market;218 8th Avenue;New York, NY, 10011
Kitchenette;156 Chambers Street;New York, NY, 10007
Kitchenette (CLOSED);80 west Broadway at Warren Street;New York, NY, 10007
Kitchenette Uptown;1272 Amsterdam Avenue;New York, NY, 10027
Kittichai;60 Thompson Hotel;New York, NY, 10012
Kiva Café;229 Hudson Street;New York, NY, 10013
Kión;509 East 6th Street;New York, NY, 10009
Klatch;9-11 Maiden Lane;New York, NY, 10021
Klee Brasserie;200 9th Avenue;New York, NY, 10011
Klimat;77 East 7th Street;New York, NY, 10003
Klong;7 St. Marks Place;New York, NY, 10003
Knickerbocker Bar & Grill;33 University Place;New York, NY, 10003
Knife + Fork;108 East 4th Street;New York, NY, 10003
Knishes! Yonah Schimmel Knishery;137 East Houston Street;New York, NY, 10002
Kobe Club;68 West 58th Street;New York, NY, 10019
Kobma Thai;611 Hudson Street;New York, NY, 10014
Koca Lounge;76 Orchard Street;New York, NY, 10002
Kodama;301 West 45th Street;New York, NY, 10036
Koi;Bryant Park Hotel;New York, NY, 10018
Kool Bloo;117 6th Avenue;New York, NY, 10013
Kool Bloo;221 E 23rd Street;New York, NY, 10010
Korea Palace;127 East 54th Street;New York, NY, 10022
Kori;253 Church Street;New York, NY, 10013
Koronet's Pizza;2848 Broadway;New York, NY, 10025
Kosher Delight;1365 Broadway;New York, NY, 10018
Kossar's Bialys;367 Grand Street;New York, NY, 10002
Kraft Restaurant (CLOSED);460 West 42nd Street at 10th Avenue;New York, NY, 10036
Krour Thai Restaurant (CLOSED);362 8th Avenue at 28th Street;New York, NY, 10001
Krunch Pizza Bar;980 2nd Ave;New York, NY, 10022
Krystal's Cafe;171 1st Avenue;New York, NY, 10003
Kum Gang San;49 West 32nd Street;New York, NY, 10001
Kuma Inn;113 Ludlow Street, 2nd fl.;New York, NY, 10002
Kunjip;9 West 32nd Street;New York, NY, 10001
Kurowycky Meat Products Inc.;124 1st Avenue at East 7th Street;New York, NY, 10009
Kuruma Zushi;7 East 47th Street, 2nd fl.;New York, NY, 10017
Kurve;87 Second Ave. at 5th St;New York, NY, 10003
KushiQ;723 3rd Avenue;New York, NY, 10017
Kwik Meal;SW Corner of West 45th Street;New York, NY, 10036
Kyma;300 West 46th Street;New York, NY, 10036
Kyoto Of Japan;76 Pearl Street;New York, NY, 10004
Kyotofu;705 9th Avenue;New York, NY, 10019
L Orto Ristorante Elegante;5 Gold Street;New York, NY, 10038
L'Absinthe;227 East 67th Street;New York, NY, 10021
