Name;Neighborhood;Address;Country;Country code;Type;Cost;Phone
Seoul Station;East Village;81 St Marks Pl btwn 1st and 2nd Aves;New York;NY;Korean;;(212-979-9300)
Setacci;Greenwich Village;420 Hudson St at Leroy St;New York;NY;Italian;;(212-675-0810)
Shanghai Mong;Midtown West;;New York;NY;Chinese;;(212-629-6450)
Silverleaf Tavern;Midtown East;;New York;NY;American;;(212-973-2550)
Singas Famous Pizza;East Village;;New York;NY;Italian: Pizza;;(212-253-7300)
Slice;Upper East Side;1413 Second Ave btwn 73rd and 74th Sts;New York;NY;Italian: Pizza;;(212-249-4353)
Song 7.2;East Village;;New York;NY;Asian: Pan-Asian;;(212-777-1286)
Square Meal;Upper East Side;30 E 92nd St btwn 5th Ave and Madison...;New York;NY;American;;(212-860-9872)
Sushi Ann;Midtown East;38 E 51st St btwn Madison and Park Aves;New York;NY;;;
Symposium;Upper West Side;544 W 113th St btwn Amsterdam Ave and...;New York;NY;Greek;;(212-865-1011)
Taim;Greenwich Village;222 Waverly Pl btwn Perry and W 11th Sts;New York;NY;;;
Tasca (CLOSED);Greenwich Village;130 Seventh Avenue So at W 10th St;New York;NY;Spanish;;(212-620-6815)
Tea and Sympathy;Greenwich Village;108 Greenwich Ave near Jane St;New York;NY;;;
Tet;East Village;83 Ave A btwn 5th and 6th Sts;New York;NY;Vietnamese;;(212-253-0800)
Thai on Clinton;Lower East Side;;New York;NY;Thai;;(212-228-9388)
The Carlyle Restaurant;Upper East Side;35 E 76th St at Madison Ave;New York;NY;French;;(212-744-1600)
The Morgan Dining Room;Midtown East;;New York;NY;American;;(212-683-2130)
The Noho Star;East Village;;New York;NY;American;;(212-925-0070)
The Palm Too;Midtown East;;New York;NY;Steakhouses;;(212-697-5198)
The Sheep Meadow Cafe;Upper West Side;;New York;NY;American;;(212-396-4100)
Tides;Lower East Side;102 Norfolk St at Delancey St;New York;NY;Seafood;;(212-254-8855)
Tokyo Pop (CLOSED);Upper West Side;;New York;NY;Japanese;;(212-932-1000)
Udon West;Midtown East;;New York;NY;Japanese;;(212-922-9677)
Village Yokocho;East Village;;New York;NY;Japanese;;(212-598-3041)
Vino 313;Midtown East;;New York;NY;Italian;;(212-725-8466)
Waverly Inn;Greenwich Village;16 Bank St at Waverly Pl;New York;NY;;;
Wawa Canteen;Greenwich Village;;New York;NY;Korean;;(212-473-6162)
Yerba Buena;East Village;23 Avenue A at E 2nd St;New York;NY;Latin American;;(212-529-2919)
Zen Burger (CLOSED);Midtown East;465 Lexington Ave btwn 45th and 46th Sts;New York;NY;American;;(212-661-6080)
bar.vetro;Midtown East;222 E 58th St btwn Second and Third Aves;New York;NY;Italian;;(212-308-0112)
Alfredo's of Rome;Midtown West;;New York;NY;Italian;;(212-397-0100)
Perry St;West Village;176 Perry St;New York;NY;French \ American;$$$$;(212-352-1900)
Re Sette;Midtown West;;New York;NY;Italian;;(212-221-7530)
212 Restaurant & Bar;Upper East Side;;New York;NY;American Creative;;(212-249-6565)
Accademia Di Vino;Upper East Side;;New York;NY;Italian;;(212-888-6333)
B. Cafe;Upper East Side;;New York;NY;Belgian;;(212-249-3300)
Hudson River Cafe;Harlem;697 West 133rd ST.;New York;NY;American;$$;(212-491-9111)
Gordon Ramsay at The London;Midtown West;;New York;NY;Eclectic;;(212-468-8888)
Lazzara's Pizza Cafe;Midtown West;221 W 38th St-Btwn 7th & 8th Ave;New York;NY;Italian: Pizza;;(212-944-7792)
Sachiko's on Clinton;Lower East Side;25 Clinton St-Btwn Houston & Stanton St;New York;NY;Japanese;;(212-253-2900)
Taam Tov;Midtown West;;New York;NY;Kosher;;(212-768-8001)
China Fun;Upper East Side;246 Columbus Ave;New York;NY;Chinese;$;(212-752-0810)
Pio Pio;Upper East Side;;New York;NY;Peruvian;;(212-426-5800)
Sake Hana;Upper West Side;466 Amsterdam Ave-between 82nd and 83rd Sts;New York;NY;Japanese;;(212-327-0582)
Arte Café;Upper West Side;106 W 73rd St;New York;NY;Italian;$$;
Candle Café;Upper East Side;1307 Third Avenue;New York;NY;Vegetarian \ Vegetarian & Organic;$;(212-472-0970)
Good Enough to Eat;Upper West Side;483 West Amsterdam Avenue;New York;NY;American;$;(212-496-0163)
Jewel of India;Midtown West;15 W 44th St;New York;NY;Indian;$$;(212-869-5544)
La Taza de Oro;Chelsea;96 Eighth Ave;New York;NY;Caribbean \ Caribbean: Puerto Rican;$;(212-243-9946)
Brooklyn Diner USA;Midtown West;;New York;NY;American;;(212-265-5400)
It's a Dominican Thing;Chelsea;144 W 19th St;New York;NY;Caribbean;$;
Ben Benson's Steakhouse;Midtown West;;New York;NY;Steakhouses;;(212-581-8888)
Benjamin Steakhouse;Midtown East;;New York;NY;Steakhouses;;(212-297-9177)
Gallagher's Steakhouse;Midtown West;228 W 52nd St-Btwn 8th Ave & Bway;New York;NY;Steakhouses;;(212-245-5336)
Gallagher's Steakhouse;Midtown West;228 W 52nd St-Btwn 8th Ave & Bway;New York;NY;;;
Inside Park at St. Bart’s;Midtown East;109 E 50th St-at Park Ave;New York;NY;American;;(212-593-3333)
Maloney and Porcelli;Midtown East;37 E 50th St;New York;NY;Steakhouse;$$$$;
Al Bustan Restaurant;Midtown East;827 Third Ave;New York;NY;Middle Eastern;$$$;(212-759-5933)
Ambassador Grill and Lounge;Midtown East;1 United Nations Plaza;New York;NY;International;$$$;
Ammos Estiatorio;Midtown East;52 Vanderbilt Ave;New York;NY;Greek;$$$;(212-922-9999)
Avra Estiatorio;Midtown East;141 E 48th St;New York;NY;Greek;$$$$;(212-759-8550)
Black Iron Burger Shop;East Village;540 E 5th St;New York;NY;American;$$$;
Brasserie 8 1/2;Midtown West;9 W 57th St;New York;NY;French;$$$$;(212-829-0812)
Capital Grille;Midtown East;155 E 42nd St;New York;NY;Steakhouse \ Steakhouses;$$$$;(212-953-2000)
Cellini Restaurant;Midtown East;65 E 54th St;New York;NY;Italian;$$$;(212-751-1555)
Crema Restaurante;Chelsea;111 West 17th Street;New York;NY;Mexican;$$$;(212-691-4477)
Dinosaur Bar-B-Que;Harlem;646 W 131st St;New York;NY;American \ Barbeque;$;(212-694-1777)
Elaine's Restaurant;Upper East Side;1703 Second Ave;New York;NY;American \ Italian;$$$;(212-534-8103)
Frank Restaurant;East Village;88 Second Ave;New York;NY;Italian;$;(212-420-0202)
Gallagher's Steakhouse;Midtown West;228 W 52nd St;New York;NY;Steakhouse \ Steakhouses;$$$$;(212-245-5336)
I Coppi;East Village;432 E Ninth St;New York;NY;Italian;$$$;(212-254-2263)
Island Burger and Shakes;Midtown West;766 9th Ave;New York;NY;American;$;(212-307-7934)
John's Of 12th Street;East Village;302 E 12th St;New York;NY;Italian;$$;
Keens Steak House;Midtown West;72 W 36th St;New York;NY;Steakhouse \ Steakhouses;$$$;(212-947-3636)
Malatesta Trattoria;West Village;649 Washington St;New York;NY;Italian;$$;
Nobu Fifty Seven;Midtown West;40 W 57th St;New York;NY;Japanese;$$$$$;(212-757-3000)
Pure Food and Wine;Gramercy Park;54 Irving Pl;New York;NY;Vegetarian \ Vegetarian & Organic;$$$$;(212-477-1010)
Pure Food and Wine;Gramercy / Flatiron;;New York;NY;Vegetarian & Organic;;(212-477-1010)
Rack and Soul;Upper West Side;2818 Broadway;New York;NY;Barbecue \ American Regional;$$;(212-222-4800)
Schiller's Restaurant;Lower East Side;131 Rivington St;New York;NY;International \ Eclectic;$$;(212-260-4555)
Sparks Steak House;Midtown East;210 E 46th Street;New York;NY;Steakhouse \ Steakhouses;$$$;(212-687-4855)
Stella Del Mare;Murray Hill;346 Lexington Avenue;New York;NY;Italian;$$$;
Troy Turkish Grill;Midtown West;539 9th Ave;New York;NY;Turkish;$;(212-465-0888)
Veselka Restaurant;East Village;144 2nd Ave;New York;NY;American \ Eastern European;$;(212-228-9682)
Wogies Bar & Grill;West Village;39 Greenwich Ave;New York;NY;American;$;(212-229-2171)
Yozakura Kushiyaki Bar;Lower East Side;168 Ludlow St;New York;NY;Japanese;$;(212-260-2066)
Aurora Soho;Soho;;New York;NY;Italian;;(212-334-9020)
Aurora Soho;SoHo;510 Broome St btwn Thompson St and West...;New York;NY;Italian;;(212-334-9020)
Café Deville;East Village;;New York;NY;French;;(212-477-4500)
Caravan of Dreams;East Village;;New York;NY;Vegetarian & Organic;;(212-254-1613)
City Girl Café;Soho;;New York;NY;Cafés & diners;;(212-343-0110)
El Maguey y La Tuna;Lower East Side;;New York;NY;Mexican;;(212-473-3744)
Friend House 2;East Village;;New York;NY;Thai;;(212-388-1838)
Gotham Bar and Grill;Greenwich Village;12 E 12th St;New York;NY;American \ American Creative;$$$$;(212-620-4020)
Hampton Chutney Co.;Upper West Side;;New York;NY;Indian;;(212-362-5050)
Horus Café;East Village;;New York;NY;Middle Eastern: Egyptian;;(212-777-9199)
Knife + Fork;East Village;;New York;NY;Eclectic;;(212-228-4885)
Kushi-Q;Midtown East;;New York;NY;Japanese;;(212-682-5814)
La Lanterna di Vittorio;Greenwich Village;129 MacDougal St btwn 3rd and 4th Sts;New York;NY;Italian: Pizza;;(212-529-5945)
Loreley Restaurant & Biergaerten;Lower East Side;;New York;NY;;;
Old Homestead Steak House;Chelsea;;New York;NY;Steakhouses;;(212-242-9040)
Pepe Rosso to Go;Soho;;New York;NY;Italian;;(212-677-4555)
Prem-on Thai;Greenwich Village;138 W Houston St;New York;NY;Thai;$$;(212-353-2338)
Rheon Café;Soho;;New York;NY;Cafés & diners;;(212-966-7040)
Royale Cafe + Pastry;West Village;;New York;NY;Cafés & diners;;(212-255-5236)
Salsa y Salsa;Chelsea;;New York;NY;Mexican;;(212-929-2678)
Sharz Café & Wine Bar;Upper East Side;;New York;NY;American;;(212-369-1010)
Zucchero e Pomodori;Upper East Side;;New York;NY;Italian;;(212-585-2100)
Zucco: Le French Diner;Lower East Side;;New York;NY;French;;(212-677-5200)
Angon on the Sixth;East Village;320 E Sixth St;New York;NY;Indian;$;(212-260-8229)
Azul Argentine Bistro;Lower East Side;152 Stanton St at Suffolk St;New York;NY;Argentine;;(646-602-2004)
Charles's Southern-Style Kitchen;Harlem;;New York;NY;;;
Chat 'n Chew;Union Square;10 E 16th St;New York;NY;American;$;
Payard Patisserie and Bistro;Upper East Side;1032 Lexington Avenue;New York;NY;French;;(212-717-5252)
Sel et Poivre;Upper East Side;853 Lexington Ave btwn 64th and 65th Sts;New York;NY;French;;(212-517-5780)
You-Chun;Midtown West;;New York;NY;Korean;;(212-239-5000)
Ciaobella;Upper East Side;;New York;NY;Italian;;(212-794-8560)
Massimo al Ponte Vecchio;Greenwich Village;;New York;NY;Italian;;(212-228-7701)
Zereouè Restaurant and Bar;Midtown East;;New York;NY;African: West African;;(212-679-9355)
Aroma Kitchen and Winebar;East Village;36 E 4th St btwn Lafayette and Bowery;New York;NY;Italian;;(212-375-0100)
Crave on 42nd (CLOSED);Midtown West;650 W 42nd St at 11th Ave;New York;NY;American;;(212-564-9588)
Frankie and Johnnie's Steakhouse;Midtown West;;New York;NY;Steakhouses;;(212-997-9494)
Havana Alma de Cuba;West Village;94 Christopher St;New York;NY;Cuban;$$;
Il Laboratorio del Gelato;Lower East Side;95 Orchard St btwn Broome and Delancey...;New York;NY;Cafés & diners;;(212-343-9922)
Maracas Mexican Bar and Grill;Greenwich Village;33 Greenwich Ave btwn Sixth and Seventh...;New York;NY;Mexican;;(212-593-6600)
Papillon Bistro;Midtown East;22 E 54th St btwn 5th and Madison Aves;New York;NY;French;;(212-754-9006)
Planet Thailand 212;Chelsea;;New York;NY;Asian: Pan-Asian;;(212-727-7026)
Swizz Restaurant and Wine Bar;Midtown West;310 W 53rd St btwn Eighth and Ninth...;New York;NY;Eclectic;;(212-810-4444)
Turkuaz (CLOSED);Upper West Side;2637 Broadway at 100th St;New York;NY;Turkish;;(212-665-9541)
T-Bar Steak and Lounge;Upper East Side;;New York;NY;Steakhouses;;(212-772-0404)
Lugo Caffé;Midtown West;;New York;NY;Italian;;(212-760-2700)
Flea Market Café;East Village;131 Ave A;New York;NY;French;$;(212-358-9280)
Momofuku Ssäm Bar;East Village;207 2nd Ave;New York;NY;Asian \ Korean;$$$;(212-254-3500)
Rock Center Café;Midtown West;2 W 50th St;New York;NY;American;$$$;(212-332-7620)
Zabar's Café;Upper West Side;2245 Broadway;New York;NY;Deli;$;
Zebú Grill;Upper East Side;305 E 92nd St;New York;NY;South American \ Brazilian;$$;(212-426-7500)
New York Kom Tang Kal Bi House;Midtown West;;New York;NY;Korean;;(212-947-8482)
Artichoke Basille's Pizza and Brewery;East Village;;New York;NY;Italian;;(212-228-2004)
Citrus Bar and Grill;Upper West Side;320 Amsterdam Ave;New York;NY;Asian \ Eclectic;$$;(212-595-0500)
Gnocco Cucina and Tradizione;East Village;337 E 10th St-between Aves A and B;New York;NY;Italian;;(212-677-1913)
Momofuku Bakery and Milk Bar;East Village;;New York;NY;Eclectic;;(212-254-3500)
Morrell Wine Bar and Cafe;Midtown West;1 Rockefeller Plaza;New York;NY;American \ Italian;$$$;(212-262-7700)
Naya Mezze and Grill;Midtown East;1057 Second Ave-between 55th and 56th Sts;New York;NY;Middle Eastern;;(212-319-7777)
Sammy's Roumanian Steak House;Lower East Side;157 Chrystie St-;New York;NY;Eastern European;;(212-673-0330)
