Name;Neighborhood;Address;Country;Country code;Type;Cost;Phone
Baked Ideas;;450 Broadway;New York;NY;;;
Baker Street Pub;;1152 1st Avenue;New York;NY;;;
Balcony Cafe;;1605 Broadway;New York;NY;;;
Balcony Cafe;Midtown West;;New York;NY;;;
Baldo Vino;E. Village;;New York;NY;Italian;;(212-979-0319)
Baldoria;Midtown West;249 West 49th Street;New York;NY;Italian;$$$$;(212-582-0460)
Baldoria;Times Square;;New York;NY;;;
Balducci's;Upper W. Side;;New York;NY;;;
Bali Nusa Indah;Hell's Kitchen;;New York;NY;;;
Bali Nusa Indah Restaurant Inc;Midtown West;;New York;NY;Asian: Indonesian;;(212-974-1875)
Balkh Kebab & Restaurant;West 50s;789 9th Ave.;New York;NY;;;
Ballato;East Village;;New York;NY;;;
Ballato;Nolita;55 E Houston St.;New York;NY;;;
Ballato's;Lower E. Side;;New York;NY;;;
Balsley Park Farmers Market;;57th St. & 9th Avenue;New York;NY;;;
Balthazar;Soho;;New York;NY;French;;(212-965-1414)
Balthazar Restaurant Reservations;;599 Broadway;New York;NY;;;
Baltic Restaurant;;15 E 31st St;New York;NY;;;
Baltic Restaurant;Murray Hill;;New York;NY;;;
Baluchi's;;104 2nd Avenue;New York;NY;;;
Baluchi's;Midtown West;;New York;NY;;;
Baluchi's West 56th Street;;240 West 56th Street;New York;NY;;;
Baluchis;;104 2 Av;New York;NY;;;
Baluchis Indian Cuisine;;224 East 53rd Street;New York;NY;;;
Baluchis Restaurant;Upper East Side;1431 1 Av;New York;NY;Indian;;(212-396-1400)
Baluchis Restaurant;West Village;361 Avenue Of The Americ;New York;NY;Indian;;(212-929-2441)
Baluchi’s;East Village;104 Second Ave-between 6th and 7th Sts;New York;NY;Indian;;(212-780-6000)
Baluchi’s;Financial District;275 Greenwich St-at Water St;New York;NY;Indian;;(212-571-5343)
Baluchi’s;Gramercy/flatiron;329 Third Ave-between 24th and 25th Sts;New York;NY;Indian;;(212-679-3434)
Baluchi’s;Midtown East;224 E 53rd St-between Second and Third Aves;New York;NY;Indian;;(212-750-5515)
Baluchi’s;Midtown West;240 W 56th St-between Broadway and Eighth Ave;New York;NY;Indian;;(212-397-0707)
Baluchi’s;Soho;193 Spring St-between Sullivan and Thompson Sts;New York;NY;Indian;;(212-226-2828)
Baluchi’s;Upper East Side;1149 First Ave-at 63rd St;New York;NY;Indian;;(212-371-3535)
Baluchi’s (CLOSED);Gramercy/flatiron;111 E 29th St-between Park Ave South and Lexington Ave;New York;NY;Indian;;(212-481-4545)
Baluchi’s (CLOSED);Upper West Side;283 Columbus Ave-between 73rd and 74th Sts;New York;NY;Indian;;(212-579-3900)
Bamboleo;;170 Bleecker St-At Sullivan St;New York;NY;;;
Bamboleo;West Village;;New York;NY;;;
Bamboo;;52344 W 52nd St-Btwn 8th & 9th Ave;New York;NY;;;
Bamboo 52;Hell's Kitchen;;New York;NY;;;
Bamboo Garden Restaurant;;22 Broadway;New York;NY;;;
Bamboo House;;104 2nd Avenue;New York;NY;;;
Bambou;East Village;243 E 14th St.;New York;NY;;;
Bamiyan;Flatiron/u. Sq.;;New York;NY;;;
Bamiyan Inc;;157 East 26th Street;New York;NY;;;
Bamiyan35;;8 3rd Ave-;New York;NY;;;
Bamn!;East Village;;New York;NY;Eclectic;;(888-400-2266)
Bamn! (CLOSED);;;New York;NY;;;
Banana Leaf;Gramercy/flatiron;103 Lexington Ave-between 27th and 28th Sts;New York;NY;Indian;;(212-481-9100)
Banc Cafe;Midtown East;431 Third Ave at 30th St;New York;NY;French;;(212-252-0146)
Banc Café;Murray Hill/kips Bay;;New York;NY;;;
Banco Popular;;90 West 96th Street;New York;NY;;;
Bandito;;153 2nd Ave;New York;NY;;;
Bandol Bistro;Upper East Side;181 East 78th Street;New York;NY;French;;(212-744-1800)
Bangal Curry;;111 Church St-Btwn Park Pl & Murray St;New York;NY;;;
Bangkok Cafe;Flatiron/u. Sq.;;New York;NY;;;
Bangkok Café;;27 East 20th Street;New York;NY;;;
Bangkok Center Market;;104 Mosco Street;New York;NY;;;
Bangkok Cuisine;;885 8th Ave;New York;NY;;;
Bangkok Express;;349 1st Avenue;New York;NY;;;
Bangkok Express No.;;1349 1st Ave-Btwn 20th & 21st St;New York;NY;;;
Bangkok Grand Palace;;882 1st Ave-Btwn 49th & 50th St;New York;NY;;;
Bangkok Grand Palace;Midtown East;;New York;NY;;;
Bangkok House;;360 W 46th St-Btwn 8th & 9th Ave;New York;NY;;;
Bangkok House Thai Restaurant;;1485 1st Ave;New York;NY;;;
Bangkok Restaurant Call Little Bangkok R;;261 West 54th Street Frnt;New York;NY;;;
Banh Mi Saigon - under the Manhattan Bridge;;;New York;NY;;;
Banh Mi Saigon Bakery;;138 Mott St-Btwn Grand & Hester St;New York;NY;;;
Banh Mi Sau Voi Cafe;;101-105 Lafayette Street;New York;NY;;;
Banh Mi So 1;Soho;369 Broome St.;New York;NY;;;
Banjara Indian Restaurant;E. Village;97 First Ave;New York;NY;Indian;$$;(212-477-5956)
Banjara97;;1st Ave-;New York;NY;;;
Bank Cafe;;431 3rd Ave;New York;NY;;;
Bank Cafe;Murray Hill;;New York;NY;;;
Bank Street Cafe & Caterers;;610 W 112th St;New York;NY;;;
Bann;Hell's Kitchen;;New York;NY;;;
Bann Restaurant;Midtown West;;New York;NY;Korean;;(212-582-4446)
Bann Restaurant;Theater;350 W 50th St;New York;NY;Korean;$$$;(212-582-4446)
Bann350 W;;50th St-;New York;NY;;;
Banoa Restaurant;;202 Rivington St;New York;NY;;;
Banshee Pub;;1373 1st Avenue Frnt;New York;NY;;;
Bao 111;;111 Avenue C;New York;NY;;;
Bao 111 (CLOSED);East Village;;New York;NY;Asian;$$;
Bao Noodles;Flatiron/u. Sq.;;New York;NY;;;
Baobab;;120 W 116th St-Btwn 5th & Lenox Ave;New York;NY;;;
Baobab120 W;;116th St-;New York;NY;;;
Baoguette;Gramercy;;New York;NY;Vietnamese;;(212-518-4089)
Bar;;6 0(Bar Six)502 6th Ave-;New York;NY;;;
Bar & Grill;;40 E 4th St-;New York;NY;;;
Bar & Lounge;;420 Amsterdam Ave-At 80th St;New York;NY;;;
Bar 10 Lounge & Sushi Bar;;270 West 43rd Street;New York;NY;;;
Bar 12;;206 E 34th Street;New York;NY;;;
Bar 515;Murray Hill/kips Bay;;New York;NY;;;
Bar 6;Greenwich Village;502 Sixth Ave btwn 12th and 13th Sts;New York;NY;French;;(212-691-1363)
Bar 6;West Village;;New York;NY;;;
Bar 89;;89 Mercer Street;New York;NY;;;
Bar 89;Soho;;New York;NY;;;
Bar 9 Inc;;807 9 Av;New York;NY;;;
Bar Americain;Midtown West;152 W 52nd St;New York;NY;American \ American Regional;$$$$;(212-265-9700)
Bar Americain;Times Square;;New York;NY;;;
Bar BQ;Park Slope;;New York;NY;;;
Bar Bao;;;New York;NY;;;
Bar Bao10;;0 W 82nd St-;New York;NY;;;
Bar Baresco;Chelsea;;New York;NY;Italian;;(212-675-5935)
Bar Blanc;Greenwich Village;142 W 10th St btwn Greenwich Ave and...;New York;NY;French;;(212-255-2330)
Bar Blanc;West Village;;New York;NY;French;;(212-255-2330)
Bar Boulud;Lincoln Center;;New York;NY;;;
Bar Boulud;Upper West Side;100 W 82nd Street;New York;NY;Vietnamese \ French;$$$$;(212-595-0303)
Bar Breton;Chelsea;;New York;NY;;;
Bar Breton;Gramercy/flatiron;254 Fifth Ave-between 28th and 29th Sts;New York;NY;French;;(212-213-4999)
Bar Carerra;Soho;146 W Houston St-At Macdougal St;New York;NY;Spanish;;(212-253-9500)
Bar Carrera;East Village;;New York;NY;Spanish;;(212-375-1555)
Bar Centrale;;324 W 46th St-;New York;NY;;;
Bar Centrale;Hell's Kitchen;;New York;NY;;;
Bar Cichetti;;220 W Houston St;New York;NY;;;
Bar East;;1733 1st Avenue;New York;NY;;;
Bar Italia;;1477 Second Ave;New York;NY;;;
Bar Jamon;;125 E 17th St-At Irving Pl;New York;NY;;;
Bar Jamon;Flatiron/u. Sq.;;New York;NY;;;
Bar Jamón;Gramercy;;New York;NY;;;
Bar Martignetti;Chinatown/little Italy;406 Broome St.;New York;NY;French;;(212-680-5600)
Bar Martignetti;Little Italy;;New York;NY;;;
Bar Martignetti (CLOSED);;;New York;NY;;;
Bar Masa;;10 Columbus Circle, 4th fl.;New York;NY;;;
Bar Masa;Fourth Floor;;New York;NY;(212-823-9800);;Upper West Side
Bar Milano;Gramercy;;New York;NY;Italian;;(212-683-3035)
Bar Pitti;Greenwich Village;268 Sixth Avenue;New York;NY;Italian;$$;(212-982-3300)
Bar Pitti;W. Village;;New York;NY;;;
Bar Q (CLOSED);;;New York;NY;;;
Bar Room at the Modern;Midtown West;;New York;NY;American Creative;;(212-333-1220)
Bar Six;;502 6th Avenue;New York;NY;;;
Bar Stuzzichini;Flatiron;;New York;NY;;;
Bar Toto;Park Slope;;New York;NY;;;
Bar Veloce;;17 Cleveland Pl-Btwn Kenmare & Spring St;New York;NY;;;
Bar Veloce;Chelsea;;New York;NY;Italian;;(212-629-5300)
Bar Vetro;;222 East 58th Street;New York;NY;;;
Bar and Books;;1020 Lexington Ave-At 73rd St;New York;NY;;;
Bar-K;West Village;;New York;NY;;;
Bar.Vetro;;222 E 58th St-Btwn 2nd & 3rd Ave;New York;NY;;;
BarBao;Upper West Side;100 W 82nd St-at Columbus Ave;New York;NY;Vietnamese;;(212-501-0776)
BarBossa;Chinatown/little Italy;232 Elizabeth St-between Houston and Prince Sts;New York;NY;Brazilian;;(212-625-2340)
BarBossa;Lower E. Side;;New York;NY;;;
BarFry (CLOSED);West Village;50 Carmine St-between Bedford and Bleecker Sts;New York;NY;Japanese;;(212-929-5050)
Barandbeer.com;;Bowling Green Station P.O. Box 131;New York;NY;;;
Baraonda;;;New York;NY;;;
Baraonda Restaurant Inc;Upper E. Side;;New York;NY;Italian;;(212-288-8555)
Baraza;;133 Avenue Centre Frnt;New York;NY;;;
Barbaluc;;135 East 65th Street;New York;NY;;;
Barbao;Upper West Side;;New York;NY;;;
Barbara Irene Cafe Inc;;2210 Broadway;New York;NY;;;
Barbaresco Restaurant;;843 Lexington Avenue;New York;NY;;;
Barbarini Alimentari;Financial/battery Pk;;New York;NY;Food or Beverage Shop;;(212-608-9622)
Barbeque King;;2480 8th Ave;New York;NY;;;
Barbes;;19 E 36th St-At Madison Ave;New York;NY;;;
Barbes;Murray Hill;;New York;NY;;;
Barbes Manhattan;;21 East 36th Street;New York;NY;;;
Barbes19 E;;36th St-;New York;NY;;;
Barbetta;Hell's Kitchen;;New York;NY;;;
Barbetta Restaurant;Midtown West;321 W 46th Street;New York;NY;Italian;$$$;(212-246-9171)
Barbetta Restaurant;Theater District;;New York;NY;;;
Barbone;;186 Avenue B;New York;NY;;;
Barbossa;;232 Elizabeth;New York;NY;;;
Barbounia;Flatiron/u. Sq.;250 Park Ave South;New York;NY;Mediterranean;$$$$;(212-995-0242)
Barbounia;Gramercy / Flatiron;;New York;NY;Mediterranean;;(212-995-0242)
Barbuto;Greenwich Village;;New York;NY;;;
Barbuto Restaurant;Meatpacking District;;New York;NY;Italian;;(212-924-9700)
Barbuto77;;5 Washington St-;New York;NY;;;
Barbès;;21 East 36th Street;New York;NY;;;
Barbès;Murray Hill/kips Bay;;New York;NY;;;
Barcelona Bar;;923 8th Ave-Btwn 54th & 55th St;New York;NY;;;
Barcibo Enoteca;Upper West Side;;New York;NY;Italian;;(212-595-2805)
Barclay Bar & Grill;;111 East 48th Street;New York;NY;;;
Barclay Bar and Grill;Midtown East;;New York;NY;;;
Barclay Restaurant;;111 E 48th St;New York;NY;;;
Bardolino;;1496 2nd Ave-At 78th St;New York;NY;;;
Bardolino;Upper E. Side;;New York;NY;;;
Barfly Inc;;244 3rd Avenue;New York;NY;;;
Bari;;529 Broadway-At Spring St;New York;NY;;;
Bari;Tribeca/soho;;New York;NY;;;
Bari's Pizza;;2 Rector Street;New York;NY;;;
Barking Dog;Midtown East;150 E 34th St-Btwn Lexington & 3rd Ave;New York;NY;American;;(212-871-3900)
Barking Dog;Murray Hill/kips Bay;;New York;NY;;;
Barking Dog Luncheonette;Upper E. Side;;New York;NY;American;;(212-861-3600)
Barking Dog Luncheonette The;Upper E. Side;;New York;NY;American;;(212-861-3600)
Barmarche;Nolita;14 Spring St;New York;NY;American;$$;
Barmarche;Tribeca/soho;;New York;NY;;;
Barna;;365 Park Av;New York;NY;;;
Barna;Flatiron/u. Sq.;;New York;NY;;;
Barney Greengrass Inc;Upper W. Side;541 Amsterdam Ave;New York;NY;Deli \ American;$;(212-724-4707)
Barneys NY 660 Madison Avenue, 9th fl.;;;New York;NY;;;
Barnwell Hervys;;2729 8th Ave;New York;NY;;;
Barocco Cafe;;110 9th Ave-Btwn 17th & 18th St;New York;NY;;;
Barocco Hots;West Village;94 Greenwich Ave-between 12th and 13th Sts;New York;NY;Italian;;(212-366-5936)
Barocco Kitchen (CLOSED);;42 Union Sq E-;New York;NY;;;
Barocco To Go;Chelsea;43 W 22nd St-between Fifth and Sixth Aves;New York;NY;Italian;;(646-336-1375)
Barocco To Go;Tribeca;297 Church St-between White and Walker Sts;New York;NY;Italian;;(212-431-0065)
Barocco To Go;West Village;121 Greenwich Ave-between 12th and 13th Sts;New York;NY;Italian;;(212-366-6110)
Barolo;Soho;;New York;NY;Italian;;(212-226-1102)
Barolo Warehouse;;174 Perry Street;New York;NY;;;
Baron Leather Fashion;;125 Orchard Street;New York;NY;;;
Barracuda Bistro;;151 2nd Avenue Frnt;New York;NY;;;
Barrio;Park Slope;;New York;NY;;;
Barrio Chino;;253 Broome St-Btwn Orchard & Ludlow St;New York;NY;;;
Barrow Street Ale House;;15 Barrow Street Frnt;New York;NY;;;
Barrow's Pub;;463 Hudson;New York;NY;;;
Barrymore's Restaurant;;267 West 45th Street;New York;NY;;;
Barrymore's Restaurant;Midtown West;;New York;NY;;;
Basal Deli Grocery Basal Deli Grocery;;495 2nd Avenue;New York;NY;;;
Basement Pizza & Restaurant;;1343 Amsterdam Ave;New York;NY;;;
Basera;Midtown East;357 E 50th St-between First and Second Aves;New York;NY;Indian;;(212-757-4545)
Basera;Midtown West;745 9th Ave-Btwn 50th & 51st St;New York;NY;Indian;;(212-757-9787)
Basera Indian Bistro;Hell's Kitchen;;New York;NY;;;
Basera Northern Indian Cuisine;;357 E 50th St # 1;New York;NY;;;
Basera Northern Indian Cuisine;Midtown East;;New York;NY;;;
Basera745;;9th Ave-;New York;NY;;;
Basilica;Midtown West;;New York;NY;;;
Basilica Restaurant;;676 9th Avenue;New York;NY;;;
Baskin Robbins;;355 Grand Street;New York;NY;;;
Bassets Coffee & Tea Company Inc;;123 West Broadway;New York;NY;;;
Basso;;56234 W 56th St-At Bway;New York;NY;;;
Basso Est;Lower E. Side;;New York;NY;;;
Basso Est (CLOSED);;198 Orchard Street;New York;NY;;;
Basso56;;234 West 56th Street;New York;NY;;;
Basso5623;;4 W 56th St-;New York;NY;;;
Basta Pasta;Chelsea;;New York;NY;Italian;;(212-366-0888)
Basta Pasta Ristorante Italian;Flatiron/u. Sq.;37 W 17th St;New York;NY;Italian;$$;(212-366-0888)
Bat-yam Food Svc;;97 Saint Marks Pl;New York;NY;;;
Batch;Greenwich Village;150B W. 10th Street btwn Greenwich Ave...;New York;NY;Asian: Pan-Asian;;(212-929-0250)
Batch150B W;;10th St-;New York;NY;;;
Bateaux New York;;62 N River;New York;NY;;;
Bateaux New York;Chelsea;;New York;NY;;;
Baton Rouge (CLOSED);;458 W 145th St-;New York;NY;;;
Baton Rouge Restaurant & Lounge;;458 West 145th Street;New York;NY;;;
Battery Gardens;;1 Battery Park Plaza;New York;NY;;;
Battery Gardens;Battery Park;;New York;NY;;;
Battery Gardens Restaurant;;Inside Battery Park;New York;NY;;;
Battery Park;;;New York;NY;;;
Battery Place Car Park;;50 Battery Place;New York;NY;;;
Bawarchi;;1149 1st Ave-At 63rd St;New York;NY;;;
Baxter Pub;Chinatown;;New York;NY;;;
Bay Deli Inc;;96 Bayard;New York;NY;;;
Bay Leaf;Midtown West;49 W 56th Street;New York;NY;Indian;$$;(212-957-1818)
Bayamo;;704 Broadway;New York;NY;;;
Bayan Cafe;;212 E 45th St-Btwn 2nd & 3rd Ave;New York;NY;;;
Bayan Café;Midtown East;;New York;NY;;;
Bayard St;;;New York;NY;;;
Bayard's;;1 Hanover Square;New York;NY;;;
Bayard's;Lower Manhattan;;New York;NY;;;
Bayard's Ale House;;533 Hudson St-At Charles St;New York;NY;;;
Bayards;;1 Hanover Square;New York;NY;;;
Bayou;;308 Lenox Ave;New York;NY;;;
Bb Sandwich Bar;West Village;;New York;NY;American;$;
Bbq;;117 Avenue D;New York;NY;;;
Bbq Restaurant;;21 University Place;New York;NY;;;
Bea Test;;Long island100;New York;NY;;;
Bea Test Ads;;Long island;New York;NY;;;
Beach Cafe;;1326 2nd Avenue;New York;NY;;;
Beach Cafe;Upper E. Side;;New York;NY;;;
Beach Street Eatery;Tribeca;;New York;NY;;;
Beacon;Midtown West;25 West 56th St (Between 5th & 6th Avenues);New York;NY;American;$$$$;(212-332-0500)
Beacon Hill Ale House;;1470 1st Ave # 1;New York;NY;;;
Beacon Restaurant;;25 West 56th St;New York;NY;;;
Beacon25 W;;56th St-;New York;NY;;;
Beanocchio;;1431 York Ave-At 76th St;New York;NY;;;
Beanocchio's Cafe;;1413 York Av;New York;NY;;;
Bear Restaurant Group;;525 Broome St;New York;NY;;;
Beard Papa Sweets Cafe;;2167 Broadway;New York;NY;;;
Beard Papa's;;5 Carmine St-At 6th Ave;New York;NY;;;
Beard Papa's;Upper West Side;2167 Broadway-Btwn 76th & 77th St;New York;NY;Cafés;;(212-799-3770)
Beatrice Inn;W. Village;;New York;NY;;;
Beatrice Inn Inc;;285 West 12th Street Frnt;New York;NY;;;
Beauty Bar;;231 East 14th Street Frnt;New York;NY;;;
Bebe Rosso;;110 Saint Marks Pl;New York;NY;;;
Becco;Hell's Kitchen;;New York;NY;;;
Becco Restaurant Inc;Midtown West;355 W 46th St;New York;NY;Italian;$$$;(212-397-7597)
Becco355 W;;46th St-;New York;NY;;;
Beckett's;;81 Pearl St-Btwn Broad St & Hanover Pl;New York;NY;;;
Becketts Bar & Grill;;78 Pearl St;New York;NY;;;
Becketts Bar & Grill;Lower Manhattan;;New York;NY;;;
Becky's;;1156 1st Avenue;New York;NY;;;
Becky's11;;56 1st Ave-;New York;NY;;;
Beco Restaurant Inc;;416 8th Ave;New York;NY;;;
Beef Steak Charlies;;64 West 52nd Street;New York;NY;;;
Beefsteak Charleys;;713 8th Ave;New York;NY;;;
Beefsteak Charlies;;1500 Broadway;New York;NY;;;
Beekman Bar And Books;;889 1st Ave;New York;NY;;;
Beekman Gourmet Deli Inc;;140 Nassau Street;New York;NY;;;
Beema Grill;;1 Pennsylvania Plaza;New York;NY;;;
Beema Grill Inc;Midtown West;;New York;NY;;;
Beer Bar;Midtown East;;New York;NY;;;
Beer Bar at Cafe Centro;;200 Park Ave-At 45th St & Vanderbilt Ave;New York;NY;;;
Beer Table;Park Slope;;New York;NY;;;
Beet;Park Slope;;New York;NY;;;
Beezee Deli Ltd;;1490 Madison Ave;New York;NY;;;
Beijing Pavilion Restrnt;;220 East 46;New York;NY;;;
Beijing Wok;;1324 2nd Ave-Btwn 69th & 70th St;New York;NY;;;
Belame Restaurant Corporation;;148 West 4th Street;New York;NY;;;
Belcourt;East Village;;New York;NY;Mediterranean;;(212-979-2034)
Belgo Nieuw York;;415 Lafayette Street;New York;NY;;;
Bella BLU Restaurant;Upper E. Side;;New York;NY;Italian;;(212-988-4624)
Bella Cucina;Upper E. Side;;New York;NY;Italian;;(212-289-9004)
Bella Cucina Incorporated;;1297 Lexington Avenue;New York;NY;;;
Bella Delia Italian Pizzaria;;582 W 207th St;New York;NY;;;
Bella Luna;;226 E 45th St-Btwn 2nd & 3rd Ave;New York;NY;;;
Bella Luna;Upper W. Side;;New York;NY;;;
Bella Luna - NYC;Upper West Side;;New York;NY;;;
Bella Napoli;;130 Mad Avenue;New York;NY;;;
Bella Napoli;Midtown West;;New York;NY;;;
Bella Vita;;158 W 58th St-Btwn 6th & 7th Ave;New York;NY;;;
Belladonna Restaurant;;18 E 23rd St # 1;New York;NY;;;
Belladonna Restaurant II;;1663 1st Avenue;New York;NY;;;
Bellavitae;Greenwich Village;21 Minetta Ln;New York;NY;Italian;$$$;(212-473-5121)
Bellavitae;W. Village;;New York;NY;;;
Belle Vie;;184 8th Avenue Frnt;New York;NY;;;
Belle de Jour;Financial District;259 Front St-between Dover St and Peck Slip;New York;NY;French;;(212-226-7676)
Belleville;Park Slope;;New York;NY;;;
Bellini;;208 East 52nd Street;New York;NY;;;
Bellini48;;3 Columbus Ave-;New York;NY;;;
Bellissima Ii Restaurant;;1409 2nd Ave;New York;NY;;;
Bellizzi's;;120 West 44th Street;New York;NY;;;
Bellizzi's Restaurant (CLOSED);Midtown West;;New York;NY;;;
Bello;;863 Ninth Ave;New York;NY;;;
Bello;Hell's Kitchen;;New York;NY;;;
Bello Giardino;;71 West 71st Street;New York;NY;;;
Bello Giardino;Upper West Side;;New York;NY;Mediterranean;$$;
Bello Restaurant;;863 9th Avenue;New York;NY;;;
Bello Sguardo;Upper W. Side;;New York;NY;Mediterranean;;(212-873-6252)
Bello's;;130 Saint Marks Pl-Btwn 1st Ave & Ave A;New York;NY;;;
Bello's13;;0 Saint Marks Pl-;New York;NY;;;
Bello863;;9th Ave-;New York;NY;;;
Belluno;;340 Lexington Avenue;New York;NY;;;
Belly;;155 Rivington Street;New York;NY;;;
Belly Delly Deli (CLOSED);;1625 Broadway-;New York;NY;;;
Belmont Lounge;;117 E 15th St-Btwn Irving Pl & Union Sq E;New York;NY;;;
Belmora;;139 E 57th St-At Lexington Ave;New York;NY;;;
Belmora Pizza & Restaurant;;139 East 57th Street Frnt;New York;NY;;;
Belmora13;;9 E 57th St-;New York;NY;;;
Belzebu Restaurant;;115 E 60th St;New York;NY;;;
Bem Bolado;;2049 2nd Avenue at 105th Street;New York;NY;;;
Ben & Jack's Steak House;;219 East 44th Street;New York;NY;;;
Ben & Jack's Steakhouse;Midtown East;219 E 44th St-Btwn 2nd & 3rd Ave;New York;NY;Steakhouses;;(212-682-5678)
Ben & Jerry's;;680 8th Avenue;New York;NY;;;
Ben & Jerry's Homemade Ice Cream;;41 3rd Avenue;New York;NY;;;
Ben & Jerrys;;222 East 86th Street;New York;NY;;;
Ben & Santos Dying Inc;;555 8th Avenue;New York;NY;;;
Ben Ash Delicatessen;;857 7th Ave-At 55th St;New York;NY;;;
Ben Benson's;;123 West 52 Street;New York;NY;;;
Ben Benson's Steak House;Midtown West;219 E 44th St;New York;NY;Steakhouse \ Steakhouses;$$$$;(212-581-8888)
Ben Benson's Steak House;Times Square;;New York;NY;;;
Ben Benson's Steakhouse;;123 West 52nd Street;New York;NY;;;
Ben Benson's Steakhouse;Midtown West;;New York;NY;Steakhouses;;(212-581-8888)
Ben and Jack's Steakhouse;Midtown East;;New York;NY;Steakhouses;;(212-581-8888)
Ben's Kosher Delicatessen;;2099 West 38 Street;New York;NY;;;
Ben's Kosher Delicatessen;Midtown West;;New York;NY;;;
Ben's Kosher Delicatessen Restaurants &;;209 West 38th Street Lbby;New York;NY;;;
Ben's Pizza;;;New York;NY;;;
Benash Delicatessen;;857 7th Avenue;New York;NY;;;
Bendix Diner;;219 8th Ave;New York;NY;;;
Bendix Diner East;;167 1st Ave # 1;New York;NY;;;
Bengal Cafe;;1028 Amsterdam Ave-Btwn 110th & 111th St;New York;NY;;;
Bengal Cafe;Morningside Hts;;New York;NY;;;
Bengal Curry & Kabab;;65 W Broadway-Btwn Murray & Warren St;New York;NY;;;
Bengal Express;;789 9 Av;New York;NY;;;
Bengal Express;Midtown West;;New York;NY;;;
Benihana;;47 W 56th St-Btwn 5th & 6th Ave;New York;NY;;;
Benihana;Midtown West;;New York;NY;;;
Benihana East;;120 E 56th St;New York;NY;;;
Benihana Japanese Steak House;;47 West 56th Street;New York;NY;;;
Benihana of Tokyo;;47 West 56th Street;New York;NY;;;
Benito II;;163 Mulberry St-Btwn Grand & Broome St;New York;NY;;;
Benito One;;174 Mulberry St-Btwn Broome & Grand St;New York;NY;;;
Benito's I;Chinatown;;New York;NY;;;
Benito's II Restaurant Inc;;163 Mulberry Street Frnt;New York;NY;;;
Benitos 1 the Original;;174 Mulberry Street;New York;NY;;;
Benjamin Hote, 565 Lexington Avenue near 50th Street;;;New York;NY;;;
Benjamin Restaurant & Bar;;603 2 Av;New York;NY;;;
