Name;Neighborhood;Address;Country;Country code;Type;Cost;1_country_code;1_cost
Da Andrea (CLOSED);W. Village;557 Hudson St;New York;NY;Italian;$$;NY;
Da Andrea (CLOSED);West Village;;New York;NY;Italian;;NY;
Da Antonio;;;New York;NY;;;NY;
Da Antonio Ristorante;Midtown East;;New York;NY;Italian;$$$$;;
Da Beco Restaurant;;;New York;NY;;;NY;
Da Ciro;;;New York;NY;;;NY;
Da Ciro22;;;New York;NY;;;NY;
Da Filippo Restaurante Italian;;;New York;NY;;;NY;
Da Genaros;;;New York;NY;;;NY;
Da Giovanni Restaurant;;;New York;NY;;;NY;
Da Marino;Midtown West;;New York;NY;;;;
Da Marino's;West 40s;;New York;NY;;;NY;
Da Mario;;;New York;NY;;;NY;
Da Nico;;;New York;NY;Italian;$$;;
Da Nico Ristorante;Chinatown/little Italy;;New York;NY;Italian;;NY;
Da Nico16;;;New York;NY;;;NY;
Da Rosina;;;New York;NY;;;NY;
Da Silvano;W. Village;;New York;NY;;;;
Da Silvano Bistecca;Greenwich Village;;New York;NY;Italian;$$$;;
Da Silvano Cantinetta;W. Village;;New York;NY;;;;
Da Silvano Next Door;Greenwich Village;;New York;NY;Italian;;NY;
Da Silvano Restaurant;Greenwich Village;;New York;NY;Italian;;NY;
Da Tommaso;Midtown West;;New York;NY;;;;
Da Umberto;;;New York;NY;Italian;$$$;;
Da Umberto's;Chelsea;;New York;NY;;;;
Da Valentino Pizzeria;Midtown West;;New York;NY;;;;
Da Valentino Pizzeria & Restaurant;;;New York;NY;;;NY;
Da Vinci;;;New York;NY;;;NY;
Da' Giulio;;;New York;NY;;;NY;
Daciro Inc;;;New York;NY;;;NY;
Daddy-O;;;New York;NY;;;NY;
Dae Dong Manhattan;;;New York;NY;;;NY;
Dae Dong Manhattan Inc;Midtown West;;New York;NY;Korean;;NY;
Dae Han Seafood Corp;;;New York;NY;;;NY;
Dag Hammarskjold Plaza Greenmarket;;;New York;NY;;;NY;
Dah Dee Inc;;;New York;NY;;;NY;
Dai Riki Japanese Restaurant;;;New York;NY;;;NY;
Dai-Hachi;;;New York;NY;;;NY;
Daikichi Inc;;;New York;NY;;;NY;
Daikichi Sushi;;;New York;NY;;;NY;
Daikichi Sushi Inc;;;New York;NY;;;NY;
Daily Soup;;;New York;NY;;;NY;
Daily Soup Corp;;;New York;NY;;;NY;
Dainobu;Midtown East;;New York;NY;Japanese;;NY;
Daioh Japanese Restaurant;;;New York;NY;;;NY;
Daioh Sushi;;;New York;NY;;;NY;
Daisy May's BBQ USA;Hell's Kitchen;;New York;NY;;;;
Daisy Mays Bbq Usa;;;New York;NY;;;NY;
Daisy Salad & Sea Food;;;New York;NY;;;NY;
Dakota Bar & Grill;;;New York;NY;;;NY;
Dakshin;;;New York;NY;;;NY;
Dakshin II;;;New York;NY;;;NY;
Dakshin Indian Bistro;Upper East Side;;New York;NY;;;;
Dakshin Indian Bistro (CLOSED);Midtown West;;New York;NY;Indian;;NY;
Dakshin17;;;New York;NY;;;NY;
Dal Restaurant Co;;;New York;NY;;;NY;
Dalga;Upper E. Side;;New York;NY;;;;
Dalga Seafood Grill;;;New York;NY;;;NY;
Dallas BBQ;;;New York;NY;;;NY;
Dallas Bbq;;;New York;NY;;;NY;
Dallas Jones;;;New York;NY;;;NY;
Dallas Jones Bar-B-Q;West Village;;New York;NY;;;;
Dallas Jones Barbecue;;;New York;NY;;;NY;
Dallas Jones Bbq;;;New York;NY;;;NY;
Dalton's;;;New York;NY;;;NY;
Damask Falafel;;;New York;NY;;;NY;
Damici Inc;;;New York;NY;;;NY;
Damon: Frugal Friday;Union Square;;New York;NY;;;NY;
Dan Japanese Restaurant;;;New York;NY;;;NY;
Dan Tempura;;;New York;NY;;;NY;
Dan Tempura House;;;New York;NY;;;NY;
Danal;East Village;;New York;NY;French;$$;;
Dancin In The Moonlight Inc;Tribeca/soho;;New York;NY;;;;
Dang Lai Palace;;;New York;NY;;;NY;
Dangerfield's;;;New York;NY;;;NY;
Dani (CLOSED);Soho;;New York;NY;Mediterranean;;NY;
Daniel;Upper E. Side;;New York;NY;French;$$$$$;;
Daniel's Bagels;;;New York;NY;;;NY;
Daniel60 E;;;New York;NY;;;NY;
Daniela's;;;New York;NY;;;NY;
Daniele's Piadina;Flatiron;;New York;NY;;;NY;
Daniella Ristorant;;;New York;NY;;;NY;
Daniello's;;;New York;NY;;;NY;
Danku;Midtown West;;New York;NY;;;;
Danku47 W;;;New York;NY;;;NY;
Danny Ng Restaurant;;;New York;NY;;;NY;
Danny Ng's Place;Chinatown;;New York;NY;;;NY;
Danny's Gourmet;;;New York;NY;;;NY;
Danny's Grand Sea Palace;;;New York;NY;;;NY;
Danny's Grand Sea Palace Rstrt;Midtown West;;New York;NY;;;;
Dannys Gourmet & Pizzeria;;;New York;NY;;;NY;
Dano (CLOSED);;;New York;NY;;;NY;
Dano 254;Murray Hill;;New York;NY;;;;
Dano Restaurant & Bar;Murray Hill;;New York;NY;;;;
Dante Trattoria Ltd;;;New York;NY;;;NY;
Dante's;;;New York;NY;;;NY;
Dante's16;;;New York;NY;;;NY;
Danube;;;New York;NY;;;NY;
Danube (CLOSED);Tribeca;;New York;NY;Austrian;;NY;
Daphne's;;;New York;NY;;;NY;
Daphne's Caribbean Express;E. Village;;New York;NY;;;;
Daphnes Caribbean Express;;;New York;NY;;;NY;
Daphnes Hibiscus;;;New York;NY;;;NY;
Daphne’s Caribbean Express;Gramercy/flatiron;;New York;NY;Caribbean;;NY;
Darbar;Midtown East;;New York;NY;Indian;;NY;
Darbar East;;;New York;NY;;;NY;
Darbar Fine Indian Cuisine;;;New York;NY;;;NY;
Darbar Grill;;;New York;NY;;;;
Darbar Grill Fine Indian Cuisine;Midtown East;;New York;NY;Indian;;NY;
Darbar Indian Restaurant;;;New York;NY;;;NY;
Darbar152 E;;;New York;NY;;;NY;
Dardanel;Midtown East;;New York;NY;;;;
Dardanel Mediterranean & Seafood;Midtown East;;New York;NY;Mediterranean;;NY;
Dardanel Mediterranean Seafood;Upper East Side;;New York;NY;;;;
Darna;Upper West Side;;New York;NY;Kosher;;NY;
Darna Restaurant;;;New York;NY;;;NY;
Daruma;Soho;;New York;NY;Japanese;;NY;
Dash Dogs;Lower E. Side;;New York;NY;;;;
Dauky Restaurant;;;New York;NY;;;NY;
Dave & Buster's;;;New York;NY;;;;
Dave & Buster’s;Midtown West;;New York;NY;American;;NY;
David & Chius Pl Restaurant Inc;;;New York;NY;;;NY;
David Bagel;;;New York;NY;;;NY;
David Burke At Bloomingdale's;;;New York;NY;;;NY;
David Burke Townhouse;;;New York;NY;;;;
David Burke at Bloomingdale's;;;New York;NY;;;NY;
David Burke at Bloomingdales;;;New York;NY;American;$$$;;
David Burke at Bloomingdale’s;Upper East Side;;New York;NY;;;;
David Burke's Townhouse;East 60s;;New York;NY;;;NY;
David Copperfield's;;;New York;NY;;;NY;
David's Bagels;;;New York;NY;;;NY;
David's Chicken;Upper E. Side;;New York;NY;;;;
Davidburke & Donatella;;;New York;NY;;;NY;
Dawat Haute Indian Cuisine;Midtown East;;New York;NY;Indian;$$$;;
Dawat210 E;;;New York;NY;;;NY;
Dawgs On Park;;;New York;NY;;;NY;
Day-O;West Village;;New York;NY;Caribbean: Jamaican;;NY;
Day-O (CLOSED);;;New York;NY;;;NY;
Daydream;;;New York;NY;;;;
Dba 41 First Ave;;;New York;NY;;;NY;
Dba Kwik & Tasty Inc;;;New York;NY;;;NY;
Dba South;;;New York;NY;;;NY;
De Eveloyn;;;New York;NY;;;NY;
De Fonte Sandwich Shop;;;New York;NY;;;NY;
De Grezia Restaurante;;;New York;NY;;;NY;
De Santos;Greenwich Village;;New York;NY;;;;
DeGrezia;Midtown East;;New York;NY;Italian;$$$;;
DeMarco's Pizzeria (CLOSED);Greenwich Village;;New York;NY;Italian: Pizza;;NY;
DeMarco’s Pizzeria and Restaurant (CLOSED);Greenwich Village;;New York;NY;Italian: Pizza;;NY;
DeRobertis Caffe;;;New York;NY;;;NY;
Dead Poet;;;New York;NY;;;NY;
Dean & DeLuca;Midtown West;;New York;NY;Food or Beverage Shop;;NY;
Dean & Deluca Cafe;E. Village;;New York;NY;;;;
Dean & Deluca Espresso Inc;;;New York;NY;;;NY;
Dean Deluca;;;New York;NY;;;NY;
Dean's;;;New York;NY;;;NY;
Dean's Family Style Restaurant and Pizzeria;Tribeca;;New York;NY;;;;
Dean's215 W;;;New York;NY;;;NY;
Dean's801;;;New York;NY;;;NY;
Deanna's;;;New York;NY;;;NY;
Dean’s;Upper West Side;;New York;NY;Italian: Pizza;;NY;
Death & Company;;;New York;NY;;;NY;
Death and Company;East Village;;New York;NY;;;;
Deb's;Tribeca/soho;;New York;NY;;;;
Deborah;W. Village;;New York;NY;;;;
Deborah (CLOSED);Greenwich Village;;New York;NY;;;;
Deborah—Life Love Food;West Village;;New York;NY;;;;
Deb’s;Soho;;New York;NY;American;;NY;
Decade;;;New York;NY;;;NY;
Decker Restaurant;;;New York;NY;;;NY;
Deepam;;;New York;NY;;;NY;
Defonte's;;;New York;NY;;;;
Defonte's Sandwich Shop;;;New York;NY;;;NY;
Defonte’s of Brooklyn;;;New York;NY;;;NY;
Degrezia;;;New York;NY;;;NY;
Degustation Wine & Tasting Bar;E. Village;;New York;NY;;;;
Dekk;;;New York;NY;;;NY;
Del Frisco's;Midtown West;;New York;NY;Steakhouse;$$$$;;
Del Frisco's Double Eagle Steak House;Times Square;;New York;NY;;;;
Del Frisco's Double Eagle Steakhouse;Midtown West;;New York;NY;;;;
Del Frisco's Steakhouse;West 40s;;New York;NY;;;NY;
Del Frisco's of New York;;;New York;NY;;;NY;
Del Frisco’s Double Eagle Steak House;Midtown West;;New York;NY;Steakhouses;;NY;
Del Pallaro;;;New York;NY;;;NY;
Del Posto;Chelsea;;New York;NY;Italian;$$$$$;;
Del Posto Ristorante;;;New York;NY;;;NY;
Del Valle;Midtown West;;New York;NY;;;;
Delano Drive;;;New York;NY;;;NY;
Delectica;Murray Hill;;New York;NY;;;;
Delectica Catering;;;New York;NY;;;NY;
Delegates Dining Room;;;New York;NY;;;NY;
Delegates Dining Room (United Nations 4th fl.);East 40s;;New York;NY;;;NY;
Delegates' Diner;;;New York;NY;;;NY;
Deli & Grill;;;New York;NY;;;NY;
Deli & Salad;;;New York;NY;;;NY;
Deli Den;;;New York;NY;;;NY;
Deli Glatt Corp;;;New York;NY;;;NY;
Deli Kasbah;;;New York;NY;;;NY;
Deli Marche;;;New York;NY;;;NY;
Deli Market;;;New York;NY;;;NY;
Deli Plus;;;New York;NY;;;NY;
Deli on Madison;;;New York;NY;;;NY;
Delias Restaurant;;;New York;NY;;;NY;
Delicatessen;Nolita;;New York;NY;;;;
Delicatessen & Gourmet Cafe;;;New York;NY;;;NY;
Delicia;West Village;;New York;NY;Brazilian;;NY;
Delicia Brazil;Greenwich Village;;New York;NY;;;;
Delicia Brazil Restaurant;West Village;;New York;NY;Brazilian;;NY;
Delicioso III;;;New York;NY;;;NY;
Delightful Restaurant;;;New York;NY;;;NY;
Delightful Restaurant Inc;Harlem;;New York;NY;;;;
Delivery Com;;;New York;NY;;;NY;
Delizia;;;New York;NY;;;NY;
Delizia Pizzeria & Restaurant;Upper E. Side;;New York;NY;;;;
Delizia Pizzeria Restaurant;;;New York;NY;;;NY;
Dell'Anima;;;New York;NY;;;NY;
Delmonico;;;New York;NY;;;NY;
Delmonico Gourmet;;;New York;NY;;;NY;
Delmonico Hotel;;;New York;NY;;;NY;
Delmonico's;Financial District;;New York;NY;American;;NY;
Delphi Restaurant (CLOSED);;;New York;NY;;;NY;
Delphi Restaurant Corp;;;New York;NY;;;NY;
Delphini Restaurant;;;New York;NY;;;NY;
Delta Grill;Midtown West;;New York;NY;Creole-Cajun;$$;;
Deluxe;;;New York;NY;;;NY;
Deluxe Food Market;Chinatown;;New York;NY;;;NY;
Deluxe289;;;New York;NY;;;NY;
Demama- LLC.;;;New York;NY;;;NY;
Demarchelier;;;New York;NY;;;;
Demarchelier Restaurant;Upper E. Side;;New York;NY;;;;
Demare;;;New York;NY;;;NY;
Demare181 E;;;New York;NY;;;NY;
Demel;Basement;;New York;NY;(212-572-0989);;NY;
Demel1 W;;;New York;NY;;;NY;
Demerara;;;New York;NY;;;NY;
Demerara Restaurant;;;New York;NY;;;NY;
Demi;;;New York;NY;;;NY;
Dempsey's Pub;;;New York;NY;;;NY;
Den Restaurant & Cafe;;;New York;NY;;;NY;
Deniz A La Turk;;;New York;NY;;;NY;
Denizen Bar Restaurant;;;New York;NY;;;NY;
Dennis Foy;Tribeca;;New York;NY;American;;NY;
Dennis Foy (CLOSED);;;New York;NY;;;NY;
Dennis Restaurant;;;New York;NY;;;NY;
Derik's Open Flame (CLOSED);;;New York;NY;;;NY;
Derosa Restaurant & Bar;;;New York;NY;;;NY;
Dervish Mediterranean Restaurant;Theater District;;New York;NY;;;;
Dervish Restaurant;;;New York;NY;;;NY;
Dervish Turkish;;;New York;NY;;;NY;
Dervish Turkish Restaurant;;;New York;NY;;;NY;
Dervish14;;;New York;NY;;;NY;
Desi Deli;;;New York;NY;;;NY;
Desi Junction;;;New York;NY;;;NY;
Desmond's Tavern;;;New York;NY;;;NY;
Desnuda;East Village;;New York;NY;Seafood;$$$;;
Despana;;;New York;NY;;;NY;
Despana40;;;New York;NY;;;NY;
Desperados;;;New York;NY;;;NY;
Desse Sushi;;;New York;NY;;;NY;
Dessert Delivery;;;New York;NY;;;NY;
Dessert TruckE;;;New York;NY;;;NY;
Dessert TruckPark Ave;;;New York;NY;;;NY;
DessertTruck;Greenwich Village;;New York;NY;Food or Beverage Shop;;NY;
Destino;;;New York;NY;;;NY;
Destino - NYC;Midtown East;;New York;NY;;;;
Destino89;;;New York;NY;;;NY;
Detour;;;New York;NY;;;NY;
Deux Amis;;;New York;NY;;;NY;
Devi;;;New York;NY;;;NY;
Devi8 E 1;;;New York;NY;;;NY;
Devin Tavern;Tribeca;;New York;NY;American;;NY;
Devins Fish & Chips;Harlem;;New York;NY;;;NY;
Devon & Blakely;;;New York;NY;;;NY;
Dew Drop Inn;;;New York;NY;;;NY;
Dewey's Flatiron;;;New York;NY;;;NY;
Dezer Properties Co;;;New York;NY;;;NY;
Dgp Daily Treat Inc;;;New York;NY;;;NY;
Dhaba;Gramercy/flatiron;;New York;NY;Indian;;NY;
Di Fiore Marquet;;;New York;NY;;;NY;
Di Palo's Fine Foods;;;New York;NY;;;NY;
Di Tommaso;;;New York;NY;;;NY;
DiFiore Marquet;West Village;;New York;NY;;;;
DiPalo Fine Foods;Chinatown/little Italy;;New York;NY;Food or Beverage Shop;;NY;
Diablo Royale;Greenwich Village;;New York;NY;;;;
Diablo’s Cantina;Tribeca;;New York;NY;Mexican;;NY;
Diadlo Mexican Restaurant;;;New York;NY;;;NY;
Dial-a-dinner;;;New York;NY;;;NY;
Diamante Italian Restaurant;;;New York;NY;;;NY;
Diamond Dairy;;;New York;NY;;;NY;
Diamond Dairy Kosher Lnchntt;Midtown West;;New York;NY;;;;
Diamond Dairy Kosher Lunchnet;;;New York;NY;;;NY;
Diamond Dairy Restaurant;;;New York;NY;;;NY;
Diamond Express Restaurant;;;New York;NY;;;NY;
Dianes Uptown;;;New York;NY;;;NY;
Dibiterie Cheikh;Harlem;;New York;NY;African: Senegalese;;NY;
Die Fliedermaus;;;New York;NY;;;NY;
Dieci;;;New York;NY;;;NY;
Dieci228 E;;;New York;NY;;;NY;
Digby's;;;New York;NY;;;NY;
Digby's66;;;New York;NY;;;NY;
Dil E Punjab Deli;Chelsea;;New York;NY;;;NY;
Dil-E-Punjab Deli;;;New York;NY;;;NY;
Dil-e Punjab;Chelsea;;New York;NY;;;;
Dillon's Bar & Grill;Upper E. Side;;New York;NY;;;;
Dillons Bar & Grill;;;New York;NY;;;NY;
Dim - Sum;;;New York;NY;;;NY;
Dim Sum Go Go;Chinatown;;New York;NY;Chinese;$;;
Dim Sum go go;Chinatown/little Italy;;New York;NY;Chinese;;NY;
Dima Cafe;;;New York;NY;;;NY;
Dimple;Chelsea;;New York;NY;;;NY;
Dinastia China;;;New York;NY;;;NY;
Dine Bar;;;New York;NY;;;NY;
Dine-o-mat Restaurant Corp;;;New York;NY;;;NY;
Diner 24 (CLOSED);Chelsea;;New York;NY;American Creative;;NY;
Diner Dogs;;;New York;NY;;;NY;
Diner On The Square;;;New York;NY;;;NY;
Dinersty Restaurant;;;New York;NY;;;NY;
Dining At Rubis;;;New York;NY;;;NY;
Dining Room Management Group;;;New York;NY;;;NY;
Dinosaur Bar B Que;Columbia University–city College;;New York;NY;Barbeque;;NY;
Dinosaur Bar-B-Que;Harlem;;New York;NY;American;$;;
Dip Cafe;;;New York;NY;;;NY;
Dirt Candy;East Village;;New York;NY;;;;
Dirty Bird;Chelsea;;New York;NY;American Regional;;NY;
Dirty Bird To-Go;West Village;;New York;NY;;;;
Dirty Bird to Go;Chelsea;;New York;NY;;;;
Dish;;;New York;NY;;;NY;
Dishes;;;New York;NY;;;NY;
Disiac;;;New York;NY;;;NY;
Disiac402 W;;;New York;NY;;;NY;
District;Midtown West;;New York;NY;;;;
Ditch Plains;;;New York;NY;;;;
Diva;Soho;;New York;NY;Italian;$$$;;
Diva Restaurant & Bar;Soho;;New York;NY;Italian;;NY;
Divalicious Chocolate;;;New York;NY;;;NY;
Dive;;;New York;NY;;;NY;
Dive 75;;;New York;NY;;;NY;
Dive 7510;;;New York;NY;;;NY;
Dive Bar;;;New York;NY;;;NY;
Divertimento Bistro;;;New York;NY;;;NY;
Divina;;;New York;NY;;;NY;
Divine Bar West;;;New York;NY;;;NY;
Divino;;;New York;NY;;;NY;
Divino Cafe;;;New York;NY;;;NY;
Divino Ristorante;;;New York;NY;;;NY;
Divino155;;;New York;NY;;;NY;
Division Street;;;New York;NY;;;NY;
Diwali (CLOSED);;;New York;NY;;;NY;
Diwan;Midtown East;;New York;NY;Indian;;NY;
Diwan Restaurant;Midtown East;;New York;NY;;;;
Diwan-E-Khaas;;;New York;NY;;;NY;
Dixie Rose;Chinatown;;New York;NY;;;;
Dizzy Izzy's;;;New York;NY;;;NY;
Dizzy Izzys Ny Bagels East;;;New York;NY;;;NY;
Dizzy's Club Coca Cola;;;New York;NY;;;NY;
Dizzy's Club Coca-Cola;;;New York;NY;;;NY;
Dizzy's Club Coca-Cola, Jazz at Lincoln Center, Time Warner Center;West 60s;;New York;NY;;;NY;
Django;Midtown East;;New York;NY;Mediterranean;;NY;
Django (CLOSED);Midtown East;;New York;NY;French;$$$;;
Djerdan #3;Garment District;;New York;NY;Eastern European;;NY;
Djerdan Burek;Midtown West;;New York;NY;;;;
Do Hwa;Greenwich Village;;New York;NY;Korean;$$;;
Do Re Mi Pizza;;;New York;NY;;;NY;
DoSirak;Greenwich Village;;New York;NY;;;;
DoSirak30 E;;;New York;NY;;;NY;
Doaba Diner;;;New York;NY;;;NY;
Doc Hollidays;;;New York;NY;;;NY;
Doc Watson's;;;New York;NY;;;NY;
Doc Watson's Restaurant And Pub;;;New York;NY;;;NY;
Doc Watsons;;;New York;NY;;;NY;
Docks (CLOSED);;;New York;NY;;;NY;
Docks Oyster Bar;;;New York;NY;;;NY;
Docks Oyster Bar & Seafood Grill;Midtown East;;New York;NY;;;;
Docks Oyster Bar & Seafood Grill (CLOSED);;;New York;NY;;;NY;
Docks Oyster Bar (CLOSED);Upper W. Side;;New York;NY;;;;
Docks Oyster Bar and Seafood Grill;Midtown East;;New York;NY;;;;
Docks Oyster Bar and Seafood Grill (CLOSED);Upper West Side;;New York;NY;;;;
Docks Restaurant;;;New York;NY;;;NY;
Docks633;;;New York;NY;;;NY;
Doc’s;;;New York;NY;;;NY;
Dod Publicans;;;New York;NY;;;NY;
Dodo Cafe;;;New York;NY;;;NY;
Doge Restaurant;;;New York;NY;;;NY;
Dogmatic;West Village;;New York;NY;American;;NY;
Dogmatic Dogs;;;New York;NY;;;;
Dogmatic Sausage System;Gramercy/flatiron;;New York;NY;American;;NY;
Dohertys Restaurant;;;New York;NY;;;NY;
Dojo;;;New York;NY;;;NY;
Dojo Restaurant;;;New York;NY;;;NY;
Dojo West Restaurant Inc;Greenwich Village;;New York;NY;American;;NY;
Dojo14 W;;;New York;NY;;;NY;
Dok Suni;E. Village;;New York;NY;;;;
Dok Suni's;E. Village;;New York;NY;;;NY;
Dok Sunis Restaurant;East Village;;New York;NY;Korean;;NY;
Dolce;Midtown East;;New York;NY;;;;
Dolce Of New York Inc;;;New York;NY;;;NY;
Dolce Vita;;;New York;NY;;;;
Dolce Vita (CLOSED);;;New York;NY;;;NY;
DolceVita Restaurant;Chinatown/little Italy;;New York;NY;Italian;;NY;
Dolci On Park Cafe;;;New York;NY;;;NY;
Dolcino;Murray Hill/kips Bay;;New York;NY;;;;
Dolcino Ristorante;;;New York;NY;;;NY;
Dom's Fine Foods;;;New York;NY;;;NY;
Doma;West Village;;New York;NY;;;;
Domani;;;New York;NY;;;NY;
Domani709;;;New York;NY;;;NY;
Domenico;Midtown East;;New York;NY;;;;
Domenico's;;;New York;NY;;;NY;
Domingo Restaurant;;;New York;NY;;;NY;
Dominic;;;New York;NY;;;NY;
Dominic Cafe;;;New York;NY;;;NY;
Dominick;;;New York;NY;;;NY;
Dominick (One Dominick);;;New York;NY;;;NY;
Dominick's Deli;;;New York;NY;;;NY;
Domino's Pizza;;;New York;NY;;;NY;
Dominos Pizza;;;New York;NY;;;NY;
Don Filippo;;;New York;NY;;;NY;
Don Giovanni;;;New York;NY;;;NY;
Don Giovanni Restaurant;Chelsea;;New York;NY;Italian;$;;
Don Giovanni Ristorante;;;New York;NY;;;NY;
Don Giovianni Restaurant;;;New York;NY;;;NY;
Don Pedro Restaurant;;;New York;NY;;;NY;
Don Pedro's;;;New York;NY;;;NY;
Don Ricardo's Steakhouse (CLOSED);;;New York;NY;;;NY;
Don Veitia;;;New York;NY;;;NY;
Don's Bogam BBQ & Wine Bar;Murray Hill;;New York;NY;;;;
Don's Bogam BBQ and Wine Bar;Midtown West;;New York;NY;;;;
Don's Bogam Bbq & Wine Bar;;;New York;NY;;;NY;
Dona (CLOSED);;;New York;NY;;;NY;
Donahue's Bar & Restaurant;Murray Hill;;New York;NY;;;;
Donald Sacks;;;New York;NY;;;NY;
Donburiya;Midtown East;;New York;NY;;;;
Dong Hai Grill;;;New York;NY;;;NY;
Donguri;Upper E. Side;;New York;NY;Japanese;$$$;;
Donna's Deli;;;New York;NY;;;NY;
Donohue's Cafe Inc;Upper E. Side;;New York;NY;;;;
Donohues Cafe Inc;;;New York;NY;;;NY;
Donut Pub;Chelsea;;New York;NY;;;;
Don’s Bogam BBQ & Wine Bar;Midtown West;;New York;NY;Korean;;NY;
Doo Zo;;;New York;NY;;;NY;
Doori Club;Chelsea;;New York;NY;;;;
Doozo Japanese Restaurant;;;New York;NY;;;NY;
Dopo Teatro - Trattoria;Theater District;;New York;NY;;;;
Dorian's Seafood Market;;;New York;NY;;;NY;
Dorrians Red Hand Restaurant;;;New York;NY;;;NY;
Dos Caminos;;;New York;NY;Mexican;$$$;;
Dos Caminos - Third Avenue;Midtown East;;New York;NY;;;;
Dos Caminos Park;Gramercy Park;;New York;NY;Mexican;$$;;
Dos Caminos SoHo;Tribeca/soho;;New York;NY;;;;
Dos Caminos Soho;Soho;;New York;NY;Mexican;$$$;;
Dos Caminos Third Avenue;;;New York;NY;;;NY;
Dosanko;Midtown East;;New York;NY;;;;
Dosirak;;;New York;NY;;;NY;
Doso Restaurant;;;New York;NY;;;NY;
Double Crown;East Village;;New York;NY;;;;
Double Dragon;;;New York;NY;;;NY;
Double Hey Restaurant;;;New York;NY;;;NY;
Double Star Chinese Restaurant;;;New York;NY;;;NY;
Double Star Restaurant;Midtown West;;New York;NY;;;;
Doughnut Plant;Lower E. Side;;New York;NY;;;;
Dougie's Bbq & Grill;Upper W. Side;;New York;NY;;;;
Dougies BBQ & Grill NYC;;;New York;NY;;;NY;
Dougies Bbq & Grill;;;New York;NY;;;NY;
Dousoeur de Paris;Midtown West;;New York;NY;French;;NY;
Dovetail;Upper West Side;;New York;NY;;;;
Down The Hatch;;;New York;NY;;;NY;
Downing;;;New York;NY;;;NY;
Downtown Bakery;;;New York;NY;;;NY;
Downtown Cipriani;Soho;;New York;NY;;;;
Downtown Cottage;;;New York;NY;;;NY;
Downtown Deli;;;New York;NY;;;NY;
Downtown Food Svc;Lower Manhattan;;New York;NY;;;;
Downtown Restaurant;;;New York;NY;;;NY;
Doyers;;;New York;NY;;;NY;
Doyers Vietnamese;;;New York;NY;;;NY;
Doyers Vietnamese Restaurant;Chinatown;;New York;NY;Asian;$;;
Dragon Gate;;;New York;NY;;;NY;
Dragon Gate Restaurant;;;New York;NY;;;NY;
Dragon Gold;;;New York;NY;;;NY;
Dragon Land Bakery;;;New York;NY;;;NY;
Dragon Palace Restaurant;;;New York;NY;;;NY;
Dragonfly;West Village;;New York;NY;Vegetarian & Organic;;NY;
Dragonfly (CLOSED);;;New York;NY;;;NY;
Dreamer's Pizza;;;New York;NY;;;NY;
Dresner's Restaurant;;;New York;NY;;;NY;
Drip;;;New York;NY;;;NY;
Drom;;;New York;NY;;;NY;
Drovers Restaurant;;;New York;NY;;;NY;
Druids;Hell's Kitchen;;New York;NY;;;;
Druids Bar And Restaurant;;;New York;NY;;;NY;
Druids736;;;New York;NY;;;NY;
Du Midi Restaurant;;;New York;NY;;;NY;
Duane Park;Tribeca;;New York;NY;American;$$$;;
Duane Park Cafe;West Village;;New York;NY;American Regional;;NY;
Duane Park Patisserie;;;New York;NY;;;NY;
Dublin 6;West Village;;New York;NY;;;;
Dublin 6 Wine & Dine;;;New York;NY;;;NY;
Ducale;Upper West Side;;New York;NY;;;;
Duck River;;;New York;NY;;;NY;
Due;;;New York;NY;;;NY;
Due Amici;;;New York;NY;;;NY;
Due Restaurant;;;New York;NY;;;NY;
Duke's;;;New York;NY;Barbecue;$$$;;
Duke's (fka Earl's);;;New York;NY;;;NY;
Duke's - Gramercy Park;;;New York;NY;;;NY;
Duke's - Murray Hill;;;New York;NY;;;NY;
Duke's560;;;New York;NY;;;NY;
Duke's99 E;;;New York;NY;;;NY;
Dukes;Gramercy/flatiron;;New York;NY;American Regional;;NY;
Dumonet At The Carlyle;;;New York;NY;;;NY;
Dumont At The Carlyle;;;New York;NY;;;NY;
Dumpling House;;;New York;NY;;;NY;
Dumpling King;;;New York;NY;;;NY;
Dumpling King Ii;;;New York;NY;;;NY;
Dumpling Man;East Village;;New York;NY;;;;
Dumpling Town;;;New York;NY;;;NY;
Dunkin Donuts;;;New York;NY;;;NY;
Dunkin Doughnuts;;;New York;NY;;;NY;
Dunkin' Donuts;;;New York;NY;;;NY;
Dunkin' Donuts - Riese Restaurant;;;New York;NY;;;NY;
Duvet;Gramercy/flatiron;;New York;NY;American Creative;;NY;
Dyckman;;;New York;NY;;;NY;
Dyckman St;;;New York;NY;;;NY;
Dylan Prime;Tribeca;;New York;NY;Steakhouse;$$$$$;;
Dylan's Candy Bar;;;New York;NY;;;NY;
Dylan’s Candy Bar;Upper East Side;;New York;NY;Food or Beverage Shop;;NY;
Dynasty Restaurant;;;New York;NY;;;NY;
Dynasty's Cafe (CLOSED);;;New York;NY;;;NY;
Dynesty Worldclass Jamaican;;;New York;NY;;;NY;
Dévi;Gramercy/flatiron;;New York;NY;Indian;;NY;
E;;;New York;NY;;;NY;
E & O Restaurant;;;New York;NY;;;NY;
E G Soup Inc;;;New York;NY;;;NY;
E J's Luncheonette;Upper E. Side;;New York;NY;;;;
E Js Luncheonette;;;New York;NY;;;NY;
E La Nave Va;;;New York;NY;;;NY;
E-mo;Chelsea;;New York;NY;;;NY;
E.A.T.;;;New York;NY;;;NY;
